TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.3652
401.1211,99.566
403.0496,99.7892
404.9781,99.9471
406.9065,100.009
408.8350,99.9802
410.7635,99.8828
412.6919,99.7361
414.6204,99.5586
416.5489,99.374
418.4773,99.2151
420.4058,99.1117
422.3343,99.0716
424.2627,99.0771
426.1912,99.0998
428.1197,99.1156
430.0481,99.1116
431.9766,99.0863
433.9051,99.0465
435.8335,99.0019
437.7620,98.9585
439.6905,98.9142
441.6189,98.859
443.5474,98.7788
445.4759,98.6594
447.4043,98.4906
449.3328,98.2696
451.2613,98.0064
453.1897,97.7332
455.1182,97.5073
457.0467,97.3984
458.9751,97.4523
460.9036,97.6592
462.8321,97.9567
464.7605,98.2663
466.6890,98.53
468.6175,98.726
470.5459,98.8659
472.4744,98.9777
474.4029,99.0833
476.3313,99.1861
478.2598,99.2748
480.1883,99.3369
482.1167,99.3692
484.0452,99.3793
485.9737,99.3792
487.9021,99.3783
489.8306,99.378
491.7591,99.3729
493.6875,99.3543
495.6160,99.3157
497.5445,99.2572
499.4729,99.1874
501.4014,99.1221
503.3299,99.078
505.2583,99.0636
507.1868,99.0731
509.1153,99.0884
511.0437,99.0882
512.9722,99.0586
514.9007,98.9992
516.8292,98.9234
518.7576,98.8505
520.6861,98.796
522.6146,98.7655
524.5430,98.7548
526.4715,98.7558
528.4000,98.7625
530.3284,98.7732
532.2569,98.7893
534.1854,98.8116
536.1138,98.838
538.0423,98.8635
539.9708,98.8823
541.8992,98.8909
543.8277,98.8908
545.7562,98.8892
547.6846,98.8961
549.6131,98.9208
551.5416,98.9665
553.4700,99.0283
555.3985,99.0932
557.3270,99.1449
559.2554,99.1694
561.1839,99.1605
563.1124,99.1217
565.0408,99.0635
566.9693,98.9991
568.8978,98.9388
570.8262,98.8885
572.7547,98.8503
574.6832,98.825
576.6116,98.8128
578.5401,98.8131
580.4686,98.8231
582.3970,98.8378
584.3255,98.8514
586.2540,98.8601
588.1824,98.8631
590.1109,98.8613
592.0394,98.8559
