TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,69.2514
401.1211,72.3763
403.0496,75.2393
404.9781,77.4734
406.9065,78.9275
408.8350,79.6262
410.7635,79.7241
412.6919,79.4718
414.6204,79.1783
416.5489,79.1371
418.4773,79.5078
420.4058,80.2245
422.3343,81.0534
424.2627,81.7721
426.1912,82.2936
428.1197,82.6649
430.0481,83.0012
431.9766,83.4128
433.9051,83.9449
435.8335,84.5511
437.7620,85.1231
439.6905,85.5631
441.6189,85.8531
443.5474,86.0676
445.4759,86.32
447.4043,86.6806
449.3328,87.1292
451.2613,87.5733
453.1897,87.913
455.1182,88.1116
457.0467,88.2368
458.9751,88.4314
460.9036,88.8209
462.8321,89.4271
464.7605,90.1593
466.6890,90.8718
468.6175,91.4379
470.5459,91.8058
472.4744,92.0168
474.4029,92.1748
476.3313,92.387
478.2598,92.7197
480.1883,93.1905
482.1167,93.7779
484.0452,94.4274
485.9737,95.0531
487.9021,95.5519
489.8306,95.8374
491.7591,95.8794
493.6875,95.7247
495.6160,95.4843
497.5445,95.2911
499.4729,95.246
501.4014,95.3742
503.3299,95.6142
505.2583,95.8474
507.1868,95.9578
509.1153,95.886
511.0437,95.6509
512.9722,95.3342
514.9007,95.0426
516.8292,94.8623
518.7576,94.8249
520.6861,94.8994
522.6146,95.0162
524.5430,95.107
526.4715,95.1368
528.4000,95.1117
530.3284,95.0639
532.2569,95.028
534.1854,95.0217
536.1138,95.0409
538.0423,95.0682
539.9708,95.0864
541.8992,95.0898
543.8277,95.0876
545.7562,95.0993
547.6846,95.1453
549.6131,95.2387
551.5416,95.3804
553.4700,95.5601
555.3985,95.7601
557.3270,95.9606
559.2554,96.1442
561.1839,96.299
563.1124,96.4182
565.0408,96.499
566.9693,96.5404
568.8978,96.5434
570.8262,96.5141
572.7547,96.4673
574.6832,96.4266
576.6116,96.4171
578.5401,96.453
580.4686,96.5272
582.3970,96.6119
584.3255,96.6733
586.2540,96.6925
588.1824,96.6798
590.1109,96.6705
592.0394,96.7033
