TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,104.318
401.1211,102.817
403.0496,101.545
404.9781,100.68
406.9065,100.305
408.8350,100.374
410.7635,100.712
412.6919,101.072
414.6204,101.226
416.5489,101.057
418.4773,100.623
420.4058,100.128
422.3343,99.7805
424.2627,99.6849
426.1912,99.8232
428.1197,100.105
430.0481,100.411
431.9766,100.621
433.9051,100.648
435.8335,100.483
437.7620,100.212
439.6905,99.9703
441.6189,99.8649
443.5474,99.892
445.4759,99.928
447.4043,99.8045
449.3328,99.4238
451.2613,98.8356
453.1897,98.2308
455.1182,97.8532
457.0467,97.8568
458.9751,98.1903
460.9036,98.6151
462.8321,98.8694
464.7605,98.8409
466.6890,98.6198
468.6175,98.4204
470.5459,98.4346
472.4744,98.7017
474.4029,99.084
476.3313,99.3699
478.2598,99.4139
480.1883,99.2029
482.1167,98.8271
484.0452,98.4095
485.9737,98.049
487.9021,97.7996
489.8306,97.6767
491.7591,97.6677
493.6875,97.7343
495.6160,97.8132
497.5445,97.8313
499.4729,97.7389
501.4014,97.5416
503.3299,97.3071
505.2583,97.1301
507.1868,97.0776
509.1153,97.1519
511.0437,97.2939
512.9722,97.4206
514.9007,97.4688
516.8292,97.4228
518.7576,97.3147
520.6861,97.1995
522.6146,97.1236
524.5430,97.106
526.4715,97.1383
528.4000,97.1985
530.3284,97.265
532.2569,97.3233
534.1854,97.3663
536.1138,97.3905
538.0423,97.3935
539.9708,97.3756
541.8992,97.342
543.8277,97.3043
545.7562,97.2777
547.6846,97.274
549.6131,97.2948
551.5416,97.3269
553.4700,97.3454
555.3985,97.3247
557.3270,97.2501
559.2554,97.1264
561.1839,96.9756
563.1124,96.8258
565.0408,96.6985
566.9693,96.601
568.8978,96.5275
570.8262,96.4668
572.7547,96.4105
574.6832,96.3567
576.6116,96.3082
578.5401,96.2687
580.4686,96.2404
582.3970,96.2228
584.3255,96.2137
586.2540,96.2083
588.1824,96.1984
590.1109,96.1744
592.0394,96.1292
593.9678,96.0656
595.8963,95.9987
