TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.5754
401.1211,99.4282
403.0496,99.3774
404.9781,99.4513
406.9065,99.648
408.8350,99.9305
410.7635,100.241
412.6919,100.524
414.6204,100.746
416.5489,100.89
418.4773,100.954
420.4058,100.948
422.3343,100.905
424.2627,100.879
426.1912,100.923
428.1197,101.061
430.0481,101.272
431.9766,101.489
433.9051,101.631
435.8335,101.652
437.7620,101.578
439.6905,101.491
441.6189,101.472
443.5474,101.532
445.4759,101.602
447.4043,101.574
449.3328,101.377
451.2613,101.024
453.1897,100.616
455.1182,100.301
457.0467,100.208
458.9751,100.374
460.9036,100.718
462.8321,101.095
464.7605,101.392
466.6890,101.571
468.6175,101.676
470.5459,101.778
472.4744,101.924
474.4029,102.103
476.3313,102.255
478.2598,102.326
480.1883,102.298
482.1167,102.199
484.0452,102.077
485.9737,101.975
487.9021,101.912
489.8306,101.886
491.7591,101.884
493.6875,101.89
495.6160,101.89
497.5445,101.87
499.4729,101.82
501.4014,101.738
503.3299,101.637
505.2583,101.541
507.1868,101.468
509.1153,101.426
511.0437,101.403
512.9722,101.382
514.9007,101.346
516.8292,101.293
518.7576,101.232
520.6861,101.179
522.6146,101.148
524.5430,101.141
526.4715,101.155
528.4000,101.18
530.3284,101.21
532.2569,101.238
534.1854,101.263
536.1138,101.282
538.0423,101.292
539.9708,101.295
541.8992,101.293
543.8277,101.292
545.7562,101.299
547.6846,101.323
549.6131,101.364
551.5416,101.418
553.4700,101.476
555.3985,101.521
557.3270,101.544
559.2554,101.538
561.1839,101.508
563.1124,101.46
565.0408,101.401
566.9693,101.333
568.8978,101.258
570.8262,101.177
572.7547,101.101
574.6832,101.04
576.6116,101.003
578.5401,100.993
580.4686,101.002
582.3970,101.017
584.3255,101.027
586.2540,101.03
588.1824,101.027
590.1109,101.02
592.0394,101.01
593.9678,100.996
595.8963,100.978
597.8248,100.961
599.7532,100.955
601.6817,100.966
603.6102,100.994
605.5386,101.029
607.4671,101.058
609.3956,101.069
611.3240,101.059
