TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.7785
401.1211,91.754
403.0496,92.7313
404.9781,93.5373
406.9065,94.0954
408.8350,94.3828
410.7635,94.3997
412.6919,94.1726
414.6204,93.7779
416.5489,93.3589
418.4773,93.0901
420.4058,93.0843
422.3343,93.3241
424.2627,93.6952
426.1912,94.0762
428.1197,94.3924
430.0481,94.6176
431.9766,94.7548
433.9051,94.821
435.8335,94.8402
437.7620,94.8421
439.6905,94.8596
441.6189,94.9176
443.5474,95.0163
445.4759,95.1229
447.4043,95.185
449.3328,95.1624
451.2613,95.0575
453.1897,94.9253
455.1182,94.8551
457.0467,94.9243
458.9751,95.1442
460.9036,95.4447
462.8321,95.72
464.7605,95.8978
466.6890,95.9769
468.6175,96.0175
470.5459,96.0971
472.4744,96.2576
474.4029,96.4772
476.3313,96.6908
478.2598,96.8381
480.1883,96.898
482.1167,96.8906
484.0452,96.8553
485.9737,96.8267
487.9021,96.819
489.8306,96.8255
491.7591,96.827
493.6875,96.8021
495.6160,96.7356
497.5445,96.6261
499.4729,96.4897
501.4014,96.3576
503.3299,96.262
505.2583,96.2166
507.1868,96.2056
509.1153,96.1921
511.0437,96.1409
512.9722,96.0411
514.9007,95.9142
516.8292,95.8034
518.7576,95.749
520.6861,95.7662
522.6146,95.8404
524.5430,95.9392
526.4715,96.033
528.4000,96.1074
530.3284,96.1624
532.2569,96.2045
534.1854,96.2372
536.1138,96.2579
538.0423,96.2608
539.9708,96.2434
541.8992,96.2119
543.8277,96.1822
545.7562,96.1756
547.6846,96.212
549.6131,96.3005
551.5416,96.4351
553.4700,96.5947
555.3985,96.7496
557.3270,96.8711
559.2554,96.9404
561.1839,96.9529
563.1124,96.9165
565.0408,96.8461
566.9693,96.7571
568.8978,96.66
570.8262,96.5609
572.7547,96.4649
574.6832,96.3795
576.6116,96.3149
578.5401,96.2795
580.4686,96.2724
582.3970,96.2809
584.3255,96.2842
586.2540,96.2643
588.1824,96.2163
590.1109,96.1516
592.0394,96.0912
