TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,84.7673
401.1211,85.2155
403.0496,85.7661
404.9781,86.3077
406.9065,86.7605
408.8350,87.0702
410.7635,87.1977
412.6919,87.1254
414.6204,86.8835
416.5489,86.5734
418.4773,86.349
420.4058,86.3383
422.3343,86.5663
424.2627,86.9556
426.1912,87.3944
428.1197,87.7972
430.0481,88.1253
431.9766,88.3775
433.9051,88.5702
435.8335,88.7208
437.7620,88.8444
439.6905,88.9618
441.6189,89.1032
443.5474,89.2947
445.4759,89.5324
447.4043,89.7702
449.3328,89.9394
451.2613,89.9912
453.1897,89.9339
455.1182,89.841
457.0467,89.815
458.9751,89.9203
460.9036,90.1325
462.8321,90.353
464.7605,90.4776
466.6890,90.4641
468.6175,90.3559
470.5459,90.2541
472.4744,90.2522
474.4029,90.3763
476.3313,90.5736
478.2598,90.7549
480.1883,90.8513
482.1167,90.8448
484.0452,90.765
485.9737,90.6628
487.9021,90.5801
489.8306,90.5297
491.7591,90.4936
493.6875,90.4349
495.6160,90.3156
497.5445,90.1129
499.4729,89.8308
501.4014,89.4987
503.3299,89.1577
505.2583,88.8371
507.1868,88.5348
509.1153,88.2157
511.0437,87.8292
512.9722,87.3352
514.9007,86.7248
516.8292,86.0253
518.7576,85.2876
520.6861,84.563
522.6146,83.8839
524.5430,83.258
526.4715,82.6766
528.4000,82.1275
530.3284,81.6044
532.2569,81.1099
534.1854,80.6544
536.1138,80.2524
538.0423,79.9198
539.9708,79.6727
541.8992,79.5272
543.8277,79.4995
545.7562,79.6046
547.6846,79.8511
549.6131,80.2345
551.5416,80.7299
553.4700,81.2916
555.3985,81.8628
557.3270,82.3915
559.2554,82.8485
561.1839,83.2358
563.1124,83.5816
565.0408,83.9231
566.9693,84.2894
568.8978,84.6903
570.8262,85.119
572.7547,85.562
574.6832,86.0116
576.6116,86.4694
578.5401,86.9407
580.4686,87.4236
582.3970,87.9011
584.3255,88.3435
586.2540,88.7199
588.1824,89.0131
590.1109,89.2282
592.0394,89.3898
593.9678,89.5295
