TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.087
401.1211,87.3274
403.0496,87.6867
404.9781,88.1166
406.9065,88.5713
408.8350,88.9897
410.7635,89.2915
412.6919,89.4021
414.6204,89.2987
416.5489,89.0503
418.4773,88.8069
420.4058,88.7164
422.3343,88.8309
424.2627,89.0934
426.1912,89.4009
428.1197,89.668
430.0481,89.8517
431.9766,89.9465
433.9051,89.9673
435.8335,89.9373
437.7620,89.8842
439.6905,89.8435
441.6189,89.8553
443.5474,89.9466
445.4759,90.1086
447.4043,90.2916
449.3328,90.4308
451.2613,90.4863
453.1897,90.4713
455.1182,90.4502
457.0467,90.4994
458.9751,90.6513
460.9036,90.862
462.8321,91.0353
464.7605,91.084
466.6890,90.9814
468.6175,90.7733
470.5459,90.5507
472.4744,90.3964
474.4029,90.3377
476.3313,90.3377
478.2598,90.329
480.1883,90.2565
482.1167,90.1009
484.0452,89.8767
485.9737,89.6132
487.9021,89.3346
489.8306,89.0485
491.7591,88.7449
493.6875,88.4039
495.6160,88.0053
497.5445,87.5373
499.4729,87.0018
501.4014,86.4138
503.3299,85.7945
505.2583,85.1586
507.1868,84.5049
509.1153,83.8157
511.0437,83.066
512.9722,82.2347
514.9007,81.3086
516.8292,80.2756
518.7576,79.1093
520.6861,77.7585
522.6146,76.153
524.5430,74.2319
526.4715,71.9839
528.4000,69.4846
530.3284,66.9095
532.2569,64.5133
534.1854,62.5782
536.1138,61.3453
538.0423,60.9528
539.9708,61.4011
541.8992,62.556
543.8277,64.1937
545.7562,66.0681
547.6846,67.973
549.6131,69.7773
551.5416,71.4234
553.4700,72.9039
555.3985,74.2335
557.3270,75.4322
559.2554,76.5222
561.1839,77.5314
563.1124,78.4943
565.0408,79.4455
566.9693,80.4095
568.8978,81.3938
570.8262,82.3876
572.7547,83.3682
574.6832,84.3091
576.6116,85.1868
578.5401,85.9825
580.4686,86.6811
582.3970,87.2701
584.3255,87.7419
586.2540,88.0985
588.1824,88.3561
590.1109,88.5434
592.0394,88.6938
593.9678,88.8328
