TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.063
401.1211,87.3229
403.0496,87.7247
404.9781,88.1942
406.9065,88.6664
408.8350,89.075
410.7635,89.3451
412.6919,89.4107
414.6204,89.2577
416.5489,88.9658
418.4773,88.6999
420.4058,88.6225
422.3343,88.7883
424.2627,89.1265
426.1912,89.511
428.1197,89.8361
430.0481,90.0505
431.9766,90.1546
433.9051,90.1794
435.8335,90.1618
437.7620,90.1307
439.6905,90.1082
441.6189,90.117
443.5474,90.1765
445.4759,90.2863
447.4043,90.4158
449.3328,90.5176
451.2613,90.5588
453.1897,90.5487
455.1182,90.5413
457.0467,90.6039
458.9751,90.7651
460.9036,90.9834
462.8321,91.1677
464.7605,91.2349
466.6890,91.1582
468.6175,90.9807
470.5459,90.7897
472.4744,90.666
474.4029,90.6367
476.3313,90.6654
478.2598,90.6824
480.1883,90.6282
482.1167,90.4801
484.0452,90.2533
485.9737,89.9843
487.9021,89.7072
489.8306,89.4349
491.7591,89.1539
493.6875,88.8328
495.6160,88.439
497.5445,87.9554
499.4729,87.3905
501.4014,86.7751
503.3299,86.1465
505.2583,85.5264
507.1868,84.9075
509.1153,84.2568
511.0437,83.5334
512.9722,82.7073
514.9007,81.7658
516.8292,80.7043
518.7576,79.5053
520.6861,78.1224
522.6146,76.4847
524.5430,74.5272
526.4715,72.2366
528.4000,69.6914
530.3284,67.0746
532.2569,64.6498
534.1854,62.7044
536.1138,61.4785
538.0423,61.1036
539.9708,61.5701
541.8992,62.7363
543.8277,64.3762
545.7562,66.2482
547.6846,68.1554
549.6131,69.9757
551.5416,71.6561
553.4700,73.1867
555.3985,74.5729
557.3270,75.8232
559.2554,76.9509
561.1839,77.9816
563.1124,78.9541
565.0408,79.9108
566.9693,80.8835
568.8978,81.8829
570.8262,82.8967
572.7547,83.8981
574.6832,84.8569
576.6116,85.7486
578.5401,86.5562
580.4686,87.2678
582.3970,87.8724
584.3255,88.3605
586.2540,88.7291
588.1824,88.9895
590.1109,89.1694
592.0394,89.3064
