TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,85.8285
401.1211,86.1137
403.0496,86.5994
404.9781,87.1773
406.9065,87.7417
408.8350,88.2067
410.7635,88.5066
412.6919,88.6037
414.6204,88.5111
416.5489,88.3158
418.4773,88.1646
420.4058,88.1895
422.3343,88.4257
424.2627,88.8018
426.1912,89.2017
428.1197,89.5295
430.0481,89.7394
431.9766,89.8342
433.9051,89.8474
435.8335,89.8195
437.7620,89.7812
439.6905,89.7539
441.6189,89.7579
443.5474,89.812
445.4759,89.9175
447.4043,90.0448
449.3328,90.143
451.2613,90.172
453.1897,90.1367
455.1182,90.0964
457.0467,90.1349
458.9751,90.3005
460.9036,90.5591
462.8321,90.8074
464.7605,90.9365
466.6890,90.8952
468.6175,90.7166
470.5459,90.497
472.4744,90.3385
474.4029,90.2879
476.3313,90.3165
478.2598,90.3502
480.1883,90.3203
482.1167,90.1962
484.0452,89.9895
485.9737,89.7346
487.9021,89.4634
489.8306,89.1876
491.7591,88.8954
493.6875,88.5608
495.6160,88.158
497.5445,87.6751
499.4729,87.1205
501.4014,86.5204
503.3299,85.9053
505.2583,85.2919
507.1868,84.6714
509.1153,84.0134
511.0437,83.2813
512.9722,82.4498
514.9007,81.5096
516.8292,80.4567
518.7576,79.2712
520.6861,77.9021
522.6146,76.2747
524.5430,74.3236
526.4715,72.0389
528.4000,69.5028
530.3284,66.8989
532.2569,64.4855
534.1854,62.5406
536.1138,61.2972
538.0423,60.8876
539.9708,61.3129
541.8992,62.4478
543.8277,64.0802
545.7562,65.9722
547.6846,67.918
549.6131,69.7794
551.5416,71.489
553.4700,73.0316
555.3985,74.4189
557.3270,75.6707
559.2554,76.8091
561.1839,77.8598
563.1124,78.8532
565.0408,79.8216
566.9693,80.7911
568.8978,81.775
570.8262,82.7706
572.7547,83.761
574.6832,84.7219
576.6116,85.627
578.5401,86.4528
580.4686,87.1798
582.3970,87.7928
584.3255,88.2825
586.2540,88.6492
588.1824,88.907
590.1109,89.0846
592.0394,89.219
593.9678,89.3437
