TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.613
401.1211,91.1717
403.0496,91.8288
404.9781,92.442
406.9065,92.9189
408.8350,93.2063
410.7635,93.2743
412.6919,93.1194
414.6204,92.7869
416.5489,92.3928
418.4773,92.1024
420.4058,92.0496
422.3343,92.2585
424.2627,92.6458
426.1912,93.0901
428.1197,93.4953
430.0481,93.8135
431.9766,94.0407
433.9051,94.2
435.8335,94.3251
437.7620,94.4486
439.6905,94.5978
441.6189,94.7923
443.5474,95.0337
445.4759,95.2941
447.4043,95.5177
449.3328,95.6451
451.2613,95.6489
453.1897,95.5601
455.1182,95.4656
457.0467,95.468
458.9751,95.6202
460.9036,95.8831
462.8321,96.1468
464.7605,96.3024
466.6890,96.3059
468.6175,96.2
470.5459,96.0864
472.4744,96.0633
474.4029,96.1663
476.3313,96.3529
478.2598,96.5389
480.1883,96.6513
482.1167,96.6626
484.0452,96.5942
485.9737,96.4961
487.9021,96.4168
489.8306,96.3778
491.7591,96.3639
493.6875,96.3331
495.6160,96.2397
497.5445,96.0593
499.4729,95.8036
501.4014,95.5164
503.3299,95.2492
505.2583,95.0301
507.1868,94.8459
509.1153,94.6495
511.0437,94.3892
512.9722,94.0366
514.9007,93.6012
516.8292,93.1231
518.7576,92.6498
520.6861,92.2141
522.6146,91.8231
524.5430,91.4651
526.4715,91.1235
528.4000,90.7877
530.3284,90.4564
532.2569,90.1345
534.1854,89.8295
536.1138,89.5497
538.0423,89.305
539.9708,89.108
541.8992,88.9753
543.8277,88.9268
545.7562,88.9823
547.6846,89.1558
549.6131,89.4459
551.5416,89.8298
553.4700,90.2636
555.3985,90.6933
557.3270,91.0712
559.2554,91.3729
561.1839,91.6023
563.1124,91.7848
565.0408,91.9526
566.9693,92.13
568.8978,92.3264
570.8262,92.5405
572.7547,92.768
574.6832,93.0095
576.6116,93.2718
578.5401,93.5609
580.4686,93.8739
582.3970,94.1936
584.3255,94.4926
586.2540,94.7444
588.1824,94.9353
590.1109,95.0713
592.0394,95.1741
593.9678,95.2701
