TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.4599
401.1211,98.9139
403.0496,99.4858
404.9781,100.044
406.9065,100.489
408.8350,100.758
410.7635,100.821
412.6919,100.68
414.6204,100.38
416.5489,100.015
418.4773,99.7109
420.4058,99.5671
422.3343,99.6047
424.2627,99.7712
426.1912,99.989
428.1197,100.198
430.0481,100.367
431.9766,100.491
433.9051,100.571
435.8335,100.615
437.7620,100.629
439.6905,100.626
441.6189,100.629
443.5474,100.649
445.4759,100.673
447.4043,100.659
449.3328,100.558
451.2613,100.351
453.1897,100.078
455.1182,99.8396
457.0467,99.7558
458.9751,99.898
460.9036,100.238
462.8321,100.663
464.7605,101.048
466.6890,101.316
468.6175,101.466
470.5459,101.559
472.4744,101.664
474.4029,101.818
476.3313,102.008
478.2598,102.188
480.1883,102.313
482.1167,102.366
484.0452,102.36
485.9737,102.328
487.9021,102.304
489.8306,102.305
491.7591,102.321
493.6875,102.327
495.6160,102.293
497.5445,102.204
499.4729,102.071
501.4014,101.931
503.3299,101.824
505.2583,101.778
507.1868,101.787
509.1153,101.82
511.0437,101.839
512.9722,101.816
514.9007,101.751
516.8292,101.662
518.7576,101.58
520.6861,101.529
522.6146,101.52
524.5430,101.552
526.4715,101.616
528.4000,101.698
530.3284,101.786
532.2569,101.869
534.1854,101.94
536.1138,101.995
538.0423,102.035
539.9708,102.063
541.8992,102.083
543.8277,102.101
545.7562,102.128
547.6846,102.176
549.6131,102.257
551.5416,102.375
553.4700,102.521
555.3985,102.671
557.3270,102.794
559.2554,102.863
561.1839,102.869
563.1124,102.82
565.0408,102.734
566.9693,102.632
568.8978,102.528
570.8262,102.426
572.7547,102.323
574.6832,102.223
576.6116,102.132
578.5401,102.063
580.4686,102.026
582.3970,102.02
584.3255,102.036
586.2540,102.057
588.1824,102.072
590.1109,102.076
592.0394,102.076
593.9678,102.081
595.8963,102.095
597.8248,102.121
599.7532,102.157
601.6817,102.197
603.6102,102.234
605.5386,102.258
607.4671,102.256
609.3956,102.219
611.3240,102.148
