TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,84.3031
401.1211,84.5017
403.0496,84.7856
404.9781,85.1349
406.9065,85.521
408.8350,85.896
410.7635,86.1933
412.6919,86.3504
414.6204,86.3458
416.5489,86.2271
418.4773,86.0998
420.4058,86.0654
422.3343,86.1573
424.2627,86.3368
426.1912,86.5413
428.1197,86.728
430.0481,86.8839
431.9766,87.013
433.9051,87.1172
435.8335,87.1886
437.7620,87.2193
439.6905,87.2199
441.6189,87.2246
443.5474,87.2722
445.4759,87.3747
447.4043,87.5023
449.3328,87.6014
451.2613,87.6332
453.1897,87.6049
455.1182,87.5721
457.0467,87.6063
458.9751,87.7417
460.9036,87.943
462.8321,88.1234
464.7605,88.2
466.6890,88.142
468.6175,87.9848
470.5459,87.8082
472.4744,87.6882
474.4029,87.6524
476.3313,87.6681
478.2598,87.6714
480.1883,87.6083
482.1167,87.4612
484.0452,87.2485
485.9737,87.0067
487.9021,86.7651
489.8306,86.5288
491.7591,86.2779
493.6875,85.9798
495.6160,85.6066
497.5445,85.1491
499.4729,84.6205
501.4014,84.0495
503.3299,83.4657
505.2583,82.8828
507.1868,82.2912
509.1153,81.6636
511.0437,80.969
512.9722,80.1851
514.9007,79.3003
516.8292,78.3044
518.7576,77.1725
520.6861,75.8557
522.6146,74.2881
524.5430,72.416
526.4715,70.2359
528.4000,67.8277
530.3284,65.364
532.2569,63.088
534.1854,61.2641
536.1138,60.1146
538.0423,59.7645
539.9708,60.2097
541.8992,61.3212
543.8277,62.8867
545.7562,64.673
547.6846,66.4855
549.6131,68.2009
551.5416,69.7666
553.4700,71.1775
555.3985,72.4476
557.3270,73.5933
559.2554,74.6312
561.1839,75.5837
563.1124,76.4819
565.0408,77.3601
566.9693,78.2448
568.8978,79.1455
570.8262,80.0533
572.7547,80.9465
574.6832,81.7999
576.6116,82.5919
578.5401,83.3062
580.4686,83.9288
582.3970,84.4467
584.3255,84.8486
586.2540,85.1317
588.1824,85.3072
590.1109,85.4022
592.0394,85.4518
593.9678,85.4859
