TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,85.9497
401.1211,86.3159
403.0496,86.7367
404.9781,87.204
406.9065,87.7046
408.8350,88.1933
410.7635,88.5935
412.6919,88.8267
414.6204,88.8594
416.5489,88.7415
418.4773,88.5993
420.4058,88.5654
422.3343,88.6969
424.2627,88.9571
426.1912,89.2642
428.1197,89.5441
430.0481,89.7541
431.9766,89.8823
433.9051,89.9397
435.8335,89.9505
437.7620,89.9455
439.6905,89.9578
441.6189,90.0145
443.5474,90.125
445.4759,90.2707
447.4043,90.4088
449.3328,90.4944
451.2613,90.5088
453.1897,90.4766
455.1182,90.4584
457.0467,90.5174
458.9751,90.6723
460.9036,90.8742
462.8321,91.0318
464.7605,91.0672
466.6890,90.9605
468.6175,90.7595
470.5459,90.5518
472.4744,90.4142
474.4029,90.3676
476.3313,90.3708
478.2598,90.3551
480.1883,90.2671
482.1167,90.0909
484.0452,89.8451
485.9737,89.5627
487.9021,89.2703
489.8306,88.9759
491.7591,88.6694
493.6875,88.3304
495.6160,87.9381
497.5445,87.4791
499.4729,86.9537
501.4014,86.3756
503.3299,85.7668
505.2583,85.145
507.1868,84.5128
509.1153,83.8549
511.0437,83.1437
512.9722,82.3498
514.9007,81.4483
516.8292,80.4163
518.7576,79.2234
520.6861,77.8241
522.6146,76.1616
524.5430,74.1902
526.4715,71.9087
528.4000,69.3934
530.3284,66.8125
532.2569,64.41
534.1854,62.4608
536.1138,61.2059
538.0423,60.79
539.9708,61.2211
541.8992,62.3696
543.8277,64.0101
545.7562,65.8912
547.6846,67.8029
549.6131,69.6147
551.5416,71.2741
553.4700,72.778
555.3985,74.1405
557.3270,75.3749
559.2554,76.4941
561.1839,77.5204
563.1124,78.4897
565.0408,79.4438
566.9693,80.4162
568.8978,81.4193
570.8262,82.4417
572.7547,83.4554
574.6832,84.4278
576.6116,85.3306
578.5401,86.1437
580.4686,86.8535
582.3970,87.4504
584.3255,87.9285
586.2540,88.2904
588.1824,88.5514
590.1109,88.7405
592.0394,88.8931
