TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,74.6708
401.1211,75.5719
403.0496,76.5063
404.9781,77.3365
406.9065,77.9818
408.8350,78.4007
410.7635,78.5702
412.6919,78.4885
414.6204,78.2032
416.5489,77.8381
418.4773,77.5732
420.4058,77.5541
422.3343,77.8014
424.2627,78.2127
426.1912,78.6442
428.1197,78.9885
430.0481,79.2073
431.9766,79.3276
433.9051,79.4164
435.8335,79.5454
437.7620,79.7609
439.6905,80.0747
441.6189,80.4717
443.5474,80.917
445.4759,81.3585
447.4043,81.7336
449.3328,81.9904
451.2613,82.1145
453.1897,82.1471
455.1182,82.1772
457.0467,82.3003
458.9751,82.5582
460.9036,82.9052
462.8321,83.2368
464.7605,83.4592
466.6890,83.5443
468.6175,83.5399
470.5459,83.5347
472.4744,83.6014
474.4029,83.7525
476.3313,83.9406
478.2598,84.0995
480.1883,84.1868
482.1167,84.2006
484.0452,84.1704
485.9737,84.1338
487.9021,84.1149
489.8306,84.1137
491.7591,84.1076
493.6875,84.063
495.6160,83.9505
497.5445,83.7608
499.4729,83.5134
501.4014,83.2544
503.3299,83.0386
505.2583,82.9037
507.1868,82.8534
509.1153,82.8594
511.0437,82.8815
512.9722,82.8905
514.9007,82.8803
516.8292,82.8657
518.7576,82.8685
520.6861,82.9032
522.6146,82.9697
524.5430,83.0566
526.4715,83.1495
528.4000,83.2381
530.3284,83.319
532.2569,83.3945
534.1854,83.4691
536.1138,83.5456
538.0423,83.6227
539.9708,83.697
541.8992,83.768
543.8277,83.8439
545.7562,83.9425
547.6846,84.0849
549.6131,84.284
551.5416,84.5346
553.4700,84.8117
555.3985,85.0795
557.3270,85.3053
559.2554,85.4715
561.1839,85.5783
563.1124,85.6385
565.0408,85.6683
566.9693,85.681
568.8978,85.6842
570.8262,85.6822
572.7547,85.68
574.6832,85.6867
576.6116,85.7149
578.5401,85.7764
580.4686,85.8753
582.3970,86.0032
584.3255,86.1414
586.2540,86.2693
588.1824,86.3748
590.1109,86.4599
592.0394,86.5373
593.9678,86.6218
