TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,97.1263
401.1211,97.699
403.0496,98.3784
404.9781,99.0134
406.9065,99.5086
408.8350,99.8184
410.7635,99.9235
412.6919,99.8212
414.6204,99.539
416.5489,99.1601
418.4773,98.8205
420.4058,98.6515
422.3343,98.7043
424.2627,98.9338
426.1912,99.2464
428.1197,99.555
430.0481,99.8047
431.9766,99.9729
433.9051,100.06
435.8335,100.08
437.7620,100.055
439.6905,100.018
441.6189,100
443.5474,100.02
445.4759,100.058
447.4043,100.062
449.3328,99.9714
451.2613,99.7604
453.1897,99.4723
455.1182,99.2196
457.0467,99.139
458.9751,99.312
460.9036,99.7081
462.8321,100.201
464.7605,100.646
466.6890,100.955
468.6175,101.123
470.5459,101.215
472.4744,101.311
474.4029,101.456
476.3313,101.639
478.2598,101.81
480.1883,101.924
482.1167,101.959
484.0452,101.93
485.9737,101.875
487.9021,101.834
489.8306,101.828
491.7591,101.854
493.6875,101.887
495.6160,101.891
497.5445,101.844
499.4729,101.748
501.4014,101.634
503.3299,101.545
505.2583,101.512
507.1868,101.532
509.1153,101.574
511.0437,101.592
512.9722,101.556
514.9007,101.462
516.8292,101.337
518.7576,101.221
520.6861,101.149
522.6146,101.137
524.5430,101.181
526.4715,101.264
528.4000,101.366
530.3284,101.47
532.2569,101.565
534.1854,101.645
536.1138,101.71
538.0423,101.757
539.9708,101.786
541.8992,101.799
543.8277,101.806
545.7562,101.824
547.6846,101.877
549.6131,101.98
551.5416,102.133
553.4700,102.315
555.3985,102.49
557.3270,102.619
559.2554,102.681
561.1839,102.671
563.1124,102.608
565.0408,102.513
566.9693,102.409
568.8978,102.305
570.8262,102.206
572.7547,102.109
574.6832,102.018
576.6116,101.941
578.5401,101.888
580.4686,101.867
582.3970,101.875
584.3255,101.898
586.2540,101.919
588.1824,101.927
590.1109,101.92
592.0394,101.908
593.9678,101.903
595.8963,101.912
597.8248,101.936
599.7532,101.97
601.6817,102.01
603.6102,102.05
605.5386,102.08
607.4671,102.089
609.3956,102.065
