TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.4257
401.1211,91.5039
403.0496,92.6461
404.9781,93.597
406.9065,94.1924
408.8350,94.3831
410.7635,94.221
412.6919,93.8312
414.6204,93.382
416.5489,93.0453
418.4773,92.9393
420.4058,93.0727
422.3343,93.3521
424.2627,93.6576
426.1912,93.9133
428.1197,94.1038
430.0481,94.2547
431.9766,94.404
433.9051,94.5746
435.8335,94.7564
437.7620,94.9101
439.6905,94.993
441.6189,94.9912
443.5474,94.9315
445.4759,94.8621
447.4043,94.8146
449.3328,94.7808
451.2613,94.7244
453.1897,94.6196
455.1182,94.491
457.0467,94.4221
458.9751,94.5118
460.9036,94.8035
462.8321,95.2484
464.7605,95.7352
466.6890,96.1533
468.6175,96.4438
470.5459,96.6175
472.4744,96.7343
474.4029,96.8567
476.3313,97.011
478.2598,97.1842
480.1883,97.3501
482.1167,97.4945
484.0452,97.6196
485.9737,97.7317
487.9021,97.8259
489.8306,97.8831
491.7591,97.8822
493.6875,97.8155
495.6160,97.6975
497.5445,97.5614
499.4729,97.4463
501.4014,97.3808
503.3299,97.3705
505.2583,97.3946
507.1868,97.4152
509.1153,97.3971
511.0437,97.3251
512.9722,97.2123
514.9007,97.0944
516.8292,97.0128
518.7576,96.9936
520.6861,97.0341
522.6146,97.1067
524.5430,97.176
526.4715,97.2184
528.4000,97.2301
530.3284,97.224
532.2569,97.2174
534.1854,97.2214
536.1138,97.2365
538.0423,97.256
539.9708,97.2713
541.8992,97.2789
543.8277,97.2824
545.7562,97.2925
547.6846,97.3236
549.6131,97.3888
551.5416,97.4941
553.4700,97.6325
555.3985,97.783
557.3270,97.9146
559.2554,97.9981
561.1839,98.0178
563.1124,97.9784
565.0408,97.9005
566.9693,97.8083
568.8978,97.7187
570.8262,97.6372
572.7547,97.5643
574.6832,97.5044
576.6116,97.4688
578.5401,97.4685
580.4686,97.5038
582.3970,97.557
584.3255,97.5999
586.2540,97.6099
588.1824,97.5843
590.1109,97.5429
592.0394,97.5152
