TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.041
401.1211,95.6353
403.0496,96.3238
404.9781,96.9198
406.9065,97.3118
408.8350,97.4569
410.7635,97.3588
412.6919,97.0573
414.6204,96.6316
416.5489,96.202
418.4773,95.9012
420.4058,95.8087
422.3343,95.9043
424.2627,96.097
426.1912,96.2925
428.1197,96.4341
430.0481,96.5051
431.9766,96.5148
433.9051,96.4841
435.8335,96.4338
437.7620,96.3794
439.6905,96.3306
441.6189,96.2907
443.5474,96.2525
445.4759,96.1937
447.4043,96.0828
449.3328,95.8971
451.2613,95.6458
453.1897,95.3838
455.1182,95.2041
457.0467,95.1986
458.9751,95.3996
460.9036,95.7496
462.8321,96.1355
464.7605,96.4587
466.6890,96.6831
468.6175,96.8391
470.5459,96.9898
472.4744,97.182
474.4029,97.4121
476.3313,97.6329
478.2598,97.7916
480.1883,97.8639
482.1167,97.8631
484.0452,97.8259
485.9737,97.79
487.9021,97.7759
489.8306,97.7815
491.7591,97.7884
493.6875,97.7738
495.6160,97.7227
497.5445,97.6357
499.4729,97.5312
501.4014,97.4392
503.3299,97.386
505.2583,97.3769
507.1868,97.3896
509.1153,97.3854
511.0437,97.3319
512.9722,97.2223
514.9007,97.0801
516.8292,96.9473
518.7576,96.8619
520.6861,96.8397
522.6146,96.8709
524.5430,96.9326
526.4715,97.0031
528.4000,97.0706
530.3284,97.1303
532.2569,97.179
534.1854,97.2117
536.1138,97.2237
538.0423,97.2144
539.9708,97.1896
541.8992,97.1611
543.8277,97.143
545.7562,97.1489
547.6846,97.1889
549.6131,97.267
551.5416,97.3791
553.4700,97.5112
555.3985,97.6425
557.3270,97.7497
559.2554,97.8151
561.1839,97.8313
563.1124,97.8012
565.0408,97.735
566.9693,97.6442
568.8978,97.5385
570.8262,97.4259
572.7547,97.3151
574.6832,97.2183
576.6116,97.1493
578.5401,97.118
580.4686,97.1239
582.3970,97.1527
584.3255,97.1811
586.2540,97.1873
588.1824,97.1618
590.1109,97.1116
592.0394,97.0548
