TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,104.37
401.1211,103.482
403.0496,102.839
404.9781,102.463
406.9065,102.328
408.8350,102.383
410.7635,102.548
412.6919,102.725
414.6204,102.811
416.5489,102.738
418.4773,102.511
420.4058,102.226
422.3343,102.017
424.2627,101.981
426.1912,102.135
428.1197,102.427
430.0481,102.757
431.9766,103.007
433.9051,103.082
435.8335,102.956
437.7620,102.702
439.6905,102.451
441.6189,102.313
443.5474,102.307
445.4759,102.338
447.4043,102.254
449.3328,101.937
451.2613,101.376
453.1897,100.686
455.1182,100.074
457.0467,99.7508
458.9751,99.8117
460.9036,100.171
462.8321,100.621
464.7605,100.969
466.6890,101.133
468.6175,101.163
470.5459,101.185
472.4744,101.307
474.4029,101.547
476.3313,101.82
478.2598,102.005
480.1883,102.013
482.1167,101.83
484.0452,101.506
485.9737,101.127
487.9021,100.786
489.8306,100.551
491.7591,100.445
493.6875,100.446
495.6160,100.494
497.5445,100.515
499.4729,100.45
501.4014,100.282
503.3299,100.05
505.2583,99.8198
507.1868,99.654
509.1153,99.5762
511.0437,99.5677
512.9722,99.5871
514.9007,99.5961
516.8292,99.5781
518.7576,99.5406
520.6861,99.5052
522.6146,99.4931
524.5430,99.516
526.4715,99.5736
528.4000,99.6571
530.3284,99.7527
532.2569,99.8447
534.1854,99.9195
536.1138,99.9681
538.0423,99.988
539.9708,99.9829
541.8992,99.9609
543.8277,99.9324
545.7562,99.9093
547.6846,99.9037
549.6131,99.9251
551.5416,99.9751
553.4700,100.042
555.3985,100.103
557.3270,100.128
559.2554,100.096
561.1839,100.003
563.1124,99.8633
565.0408,99.7028
566.9693,99.546
568.8978,99.4067
570.8262,99.2875
572.7547,99.1845
574.6832,99.0947
576.6116,99.0192
578.5401,98.9614
580.4686,98.9226
582.3970,98.8993
584.3255,98.8844
586.2540,98.8703
588.1824,98.852
590.1109,98.8272
592.0394,98.7951
593.9678,98.7556
595.8963,98.7121
597.8248,98.6735
599.7532,98.6538
601.6817,98.6655
