TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.3666
401.1211,92.1179
403.0496,92.9954
404.9781,93.7283
406.9065,94.1669
408.8350,94.2749
410.7635,94.0881
412.6919,93.6808
414.6204,93.1545
416.5489,92.636
418.4773,92.2576
420.4058,92.1045
422.3343,92.1716
424.2627,92.3824
426.1912,92.6477
428.1197,92.9031
430.0481,93.1136
431.9766,93.2631
433.9051,93.346
435.8335,93.3673
437.7620,93.3452
439.6905,93.3119
441.6189,93.302
443.5474,93.3317
445.4759,93.381
447.4043,93.3978
449.3328,93.328
451.2613,93.1542
453.1897,92.9208
455.1182,92.7301
457.0467,92.6979
458.9751,92.8815
460.9036,93.2354
462.8321,93.6399
464.7605,93.9806
466.6890,94.2099
468.6175,94.3591
470.5459,94.5034
472.4744,94.7049
474.4029,94.9681
476.3313,95.2423
478.2598,95.4649
480.1883,95.6032
482.1167,95.6675
484.0452,95.6955
485.9737,95.7254
487.9021,95.7756
489.8306,95.8388
491.7591,95.8917
493.6875,95.9087
495.6160,95.8744
497.5445,95.7898
499.4729,95.6744
501.4014,95.5601
503.3299,95.4762
505.2583,95.4332
507.1868,95.4147
509.1153,95.3868
511.0437,95.3195
512.9722,95.2067
514.9007,95.0718
516.8292,94.957
518.7576,94.9005
520.6861,94.9167
522.6146,94.9914
524.5430,95.0941
526.4715,95.1959
528.4000,95.2801
530.3284,95.3428
532.2569,95.3856
534.1854,95.41
536.1138,95.4153
538.0423,95.4013
539.9708,95.3718
541.8992,95.3368
543.8277,95.3111
545.7562,95.3112
547.6846,95.3508
549.6131,95.4367
551.5416,95.5654
553.4700,95.7221
555.3985,95.8823
557.3270,96.0177
559.2554,96.1043
561.1839,96.1293
563.1124,96.0949
565.0408,96.0149
566.9693,95.9076
568.8978,95.7888
570.8262,95.6687
572.7547,95.5549
574.6832,95.4565
576.6116,95.3855
578.5401,95.3515
580.4686,95.3541
582.3970,95.3787
584.3255,95.4013
586.2540,95.4009
588.1824,95.371
590.1109,95.3224
592.0394,95.2752
