TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,53.5286
401.1211,57.1744
403.0496,60.5389
404.9781,63.2233
406.9065,65.0649
408.8350,66.0679
410.7635,66.3648
412.6919,66.214
414.6204,65.9884
416.5489,66.0864
418.4773,66.7454
420.4058,67.8756
422.3343,69.1229
424.2627,70.1311
426.1912,70.7458
428.1197,71.0333
430.0481,71.1916
431.9766,71.4403
433.9051,71.9184
435.8335,72.6207
437.7620,73.4125
439.6905,74.1194
441.6189,74.6347
443.5474,74.9731
445.4759,75.2476
447.4043,75.5925
449.3328,76.0869
451.2613,76.7222
453.1897,77.4172
455.1182,78.063
457.0467,78.5833
458.9751,78.9846
460.9036,79.3577
462.8321,79.8173
464.7605,80.427
466.6890,81.1619
468.6175,81.9216
470.5459,82.5837
472.4744,83.0729
474.4029,83.4063
476.3313,83.6826
478.2598,84.0256
480.1883,84.5289
482.1167,85.2269
484.0452,86.0867
485.9737,87.0111
487.9021,87.8574
489.8306,88.4794
491.7591,88.7815
493.6875,88.7643
495.6160,88.5363
497.5445,88.2807
499.4729,88.1847
501.4014,88.356
503.3299,88.7672
505.2583,89.2676
507.1868,89.6618
509.1153,89.8077
511.0437,89.6764
512.9722,89.3514
514.9007,88.9797
516.8292,88.7027
518.7576,88.597
520.6861,88.6494
522.6146,88.7796
524.5430,88.8909
526.4715,88.9183
528.4000,88.8518
530.3284,88.7294
532.2569,88.61
534.1854,88.5427
536.1138,88.547
538.0423,88.6104
539.9708,88.7011
541.8992,88.7887
543.8277,88.8594
545.7562,88.9202
547.6846,88.9914
549.6131,89.092
551.5416,89.2297
553.4700,89.3984
555.3985,89.5847
557.3270,89.7753
559.2554,89.9628
561.1839,90.1449
563.1124,90.3204
565.0408,90.4852
566.9693,90.6293
568.8978,90.7401
570.8262,90.8088
572.7547,90.8387
574.6832,90.8495
576.6116,90.871
578.5401,90.9295
580.4686,91.0301
582.3970,91.1509
584.3255,91.2537
586.2540,91.3081
588.1824,91.3146
590.1109,91.3087
592.0394,91.3416
