TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.4292
401.1211,92.0415
403.0496,92.7378
404.9781,93.3356
406.9065,93.7258
408.8350,93.8672
410.7635,93.7666
412.6919,93.4675
414.6204,93.0517
416.5489,92.6377
418.4773,92.3518
420.4058,92.2671
422.3343,92.3635
424.2627,92.5567
426.1912,92.7597
428.1197,92.9184
430.0481,93.0125
431.9766,93.0426
433.9051,93.0208
435.8335,92.9651
437.7620,92.8988
439.6905,92.8472
441.6189,92.8293
443.5474,92.8449
445.4759,92.8645
447.4043,92.8381
449.3328,92.7201
451.2613,92.5003
453.1897,92.2227
455.1182,91.9818
457.0467,91.8856
458.9751,91.9937
460.9036,92.2747
462.8321,92.6275
464.7605,92.9485
466.6890,93.1867
468.6175,93.3579
470.5459,93.5183
472.4744,93.7166
474.4029,93.9546
476.3313,94.1869
478.2598,94.3565
480.1883,94.4338
482.1167,94.431
484.0452,94.3909
485.9737,94.3604
487.9021,94.3649
489.8306,94.3979
491.7591,94.4296
493.6875,94.4252
495.6160,94.3645
497.5445,94.2516
499.4729,94.1149
501.4014,93.9942
503.3299,93.9212
505.2583,93.9002
507.1868,93.9045
509.1153,93.8915
511.0437,93.8277
512.9722,93.709
514.9007,93.5634
516.8292,93.4368
518.7576,93.368
520.6861,93.3688
522.6146,93.422
524.5430,93.496
526.4715,93.5654
528.4000,93.6211
530.3284,93.6675
532.2569,93.7115
534.1854,93.753
536.1138,93.7829
538.0423,93.7895
539.9708,93.7674
541.8992,93.7238
543.8277,93.6781
545.7562,93.6552
547.6846,93.6755
549.6131,93.7459
551.5416,93.8576
553.4700,93.9889
555.3985,94.1147
557.3270,94.2143
559.2554,94.2765
561.1839,94.2991
563.1124,94.2852
565.0408,94.2396
566.9693,94.1672
568.8978,94.0737
570.8262,93.9673
572.7547,93.8595
574.6832,93.7646
576.6116,93.6955
578.5401,93.6589
580.4686,93.6515
582.3970,93.6597
584.3255,93.6654
586.2540,93.654
588.1824,93.6214
590.1109,93.5744
592.0394,93.5262
