TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.2848
401.1211,89.8091
403.0496,90.3173
404.9781,90.6764
406.9065,90.8343
408.8350,90.7987
410.7635,90.6063
412.6919,90.3037
414.6204,89.9446
416.5489,89.5952
418.4773,89.3272
420.4058,89.1904
422.3343,89.1874
424.2627,89.2802
426.1912,89.42
428.1197,89.5672
430.0481,89.6927
431.9766,89.7708
433.9051,89.7774
435.8335,89.6972
437.7620,89.5371
439.6905,89.331
441.6189,89.13
443.5474,88.9758
445.4759,88.8741
447.4043,88.7885
449.3328,88.6633
451.2613,88.4622
453.1897,88.1994
455.1182,87.9463
457.0467,87.801
458.9751,87.8291
460.9036,88.0164
462.8321,88.2783
464.7605,88.5167
466.6890,88.6764
468.6175,88.7638
470.5459,88.8297
472.4744,88.9272
474.4029,89.0751
476.3313,89.25
478.2598,89.4112
480.1883,89.5296
482.1167,89.5985
484.0452,89.6258
485.9737,89.6211
487.9021,89.589
489.8306,89.5324
491.7591,89.458
493.6875,89.3779
495.6160,89.3042
497.5445,89.2433
499.4729,89.1946
501.4014,89.1543
503.3299,89.1196
505.2583,89.0891
507.1868,89.0593
509.1153,89.022
511.0437,88.9665
512.9722,88.8866
514.9007,88.7865
516.8292,88.681
518.7576,88.5881
520.6861,88.5187
522.6146,88.4713
524.5430,88.4354
526.4715,88.4001
528.4000,88.3622
530.3284,88.3269
532.2569,88.3031
534.1854,88.2974
536.1138,88.31
538.0423,88.3357
539.9708,88.3676
541.8992,88.4021
543.8277,88.4406
545.7562,88.489
547.6846,88.5546
549.6131,88.6418
551.5416,88.749
553.4700,88.8667
555.3985,88.9794
557.3270,89.0698
559.2554,89.1251
561.1839,89.1416
563.1124,89.1254
565.0408,89.0893
566.9693,89.0468
568.8978,89.0072
570.8262,88.9749
572.7547,88.9513
574.6832,88.9377
576.6116,88.9363
578.5401,88.9472
580.4686,88.9666
582.3970,88.9858
584.3255,88.9961
586.2540,88.9937
588.1824,88.9831
590.1109,88.9741
592.0394,88.9761
