TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,93.5697
401.1211,94.2996
403.0496,95.1601
404.9781,95.9378
406.9065,96.5024
408.8350,96.7989
410.7635,96.8224
412.6919,96.6064
414.6204,96.2292
416.5489,95.8196
418.4773,95.5297
420.4058,95.461
422.3343,95.6054
424.2627,95.8702
426.1912,96.1533
428.1197,96.3918
430.0481,96.5678
431.9766,96.6909
433.9051,96.78
435.8335,96.8494
437.7620,96.9077
439.6905,96.9638
441.6189,97.031
443.5474,97.1198
445.4759,97.2244
447.4043,97.3175
449.3328,97.3639
451.2613,97.3463
453.1897,97.2851
455.1182,97.2383
457.0467,97.2736
458.9751,97.4202
460.9036,97.6401
462.8321,97.8494
464.7605,97.9739
466.6890,97.9939
468.6175,97.9526
470.5459,97.93
472.4744,97.9911
474.4029,98.143
476.3313,98.3344
478.2598,98.4957
480.1883,98.5835
482.1167,98.5991
484.0452,98.5769
485.9737,98.5583
487.9021,98.5666
489.8306,98.5969
491.7591,98.6239
493.6875,98.6187
495.6160,98.5647
497.5445,98.4669
499.4729,98.3512
501.4014,98.2539
503.3299,98.2036
505.2583,98.204
507.1868,98.2297
509.1153,98.2401
511.0437,98.2035
512.9722,98.1161
514.9007,98.005
516.8292,97.9149
518.7576,97.8834
520.6861,97.922
522.6146,98.0135
524.5430,98.1263
526.4715,98.2327
528.4000,98.3192
530.3284,98.3843
532.2569,98.4306
534.1854,98.4577
536.1138,98.4622
538.0423,98.4417
539.9708,98.3997
541.8992,98.3474
543.8277,98.3015
545.7562,98.2801
547.6846,98.2977
549.6131,98.3615
551.5416,98.4692
553.4700,98.6074
555.3985,98.7542
557.3270,98.8829
559.2554,98.9701
561.1839,99.0023
563.1124,98.9797
565.0408,98.9148
566.9693,98.8253
568.8978,98.7267
570.8262,98.6276
572.7547,98.5317
574.6832,98.4423
576.6116,98.3662
578.5401,98.3118
580.4686,98.2836
582.3970,98.2766
584.3255,98.2773
586.2540,98.2706
588.1824,98.249
590.1109,98.2169
592.0394,98.1865
