TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,93.331
401.1211,94.0673
403.0496,94.8808
404.9781,95.5655
406.9065,95.9999
408.8350,96.1385
410.7635,95.9907
412.6919,95.613
414.6204,95.1111
416.5489,94.6346
418.4773,94.3336
420.4058,94.2815
422.3343,94.4343
424.2627,94.678
426.1912,94.9096
428.1197,95.076
430.0481,95.1687
431.9766,95.2031
433.9051,95.1991
435.8335,95.1713
437.7620,95.1279
439.6905,95.0762
441.6189,95.0244
443.5474,94.9737
445.4759,94.9075
447.4043,94.7925
449.3328,94.5974
451.2613,94.3212
453.1897,94.0143
455.1182,93.7755
457.0467,93.7126
458.9751,93.8768
460.9036,94.2214
462.8321,94.6307
464.7605,94.9933
466.6890,95.2586
468.6175,95.446
470.5459,95.6136
472.4744,95.808
474.4029,96.0292
476.3313,96.2352
478.2598,96.3784
480.1883,96.4391
482.1167,96.4335
484.0452,96.398
485.9737,96.3672
487.9021,96.3572
489.8306,96.363
491.7591,96.3664
493.6875,96.3472
495.6160,96.2924
497.5445,96.2024
499.4729,96.0934
501.4014,95.9927
503.3299,95.926
505.2583,95.9009
507.1868,95.8991
509.1153,95.8853
511.0437,95.8283
512.9722,95.7199
514.9007,95.5809
516.8292,95.4503
518.7576,95.3635
520.6861,95.3345
522.6146,95.3525
524.5430,95.3946
526.4715,95.4417
528.4000,95.4865
530.3284,95.5306
532.2569,95.5767
534.1854,95.6225
536.1138,95.6613
538.0423,95.6856
539.9708,95.6918
541.8992,95.6825
543.8277,95.6665
545.7562,95.6571
547.6846,95.6695
549.6131,95.7167
551.5416,95.8034
553.4700,95.9218
555.3985,96.0514
557.3270,96.1647
559.2554,96.2371
561.1839,96.2558
563.1124,96.2229
565.0408,96.1511
566.9693,96.0564
568.8978,95.9509
570.8262,95.8419
572.7547,95.7349
574.6832,95.6383
576.6116,95.5632
578.5401,95.5194
580.4686,95.5083
582.3970,95.5193
584.3255,95.5335
586.2540,95.5328
588.1824,95.5091
590.1109,95.4675
592.0394,95.4212
