TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,101.879
401.1211,100.852
403.0496,100.262
404.9781,100.13
406.9065,100.366
408.8350,100.802
410.7635,101.241
412.6919,101.516
414.6204,101.547
416.5489,101.377
418.4773,101.151
420.4058,101.029
422.3343,101.092
424.2627,101.318
426.1912,101.632
428.1197,101.956
430.0481,102.222
431.9766,102.376
433.9051,102.4
435.8335,102.32
437.7620,102.215
439.6905,102.169
441.6189,102.222
443.5474,102.329
445.4759,102.369
447.4043,102.22
449.3328,101.83
451.2613,101.266
453.1897,100.7
455.1182,100.342
457.0467,100.333
458.9751,100.644
460.9036,101.081
462.8321,101.412
464.7605,101.518
466.6890,101.451
468.6175,101.382
470.5459,101.477
472.4744,101.782
474.4029,102.18
476.3313,102.476
478.2598,102.525
480.1883,102.306
482.1167,101.909
484.0452,101.468
485.9737,101.105
487.9021,100.888
489.8306,100.827
491.7591,100.887
493.6875,100.996
495.6160,101.072
497.5445,101.044
499.4729,100.885
501.4014,100.628
503.3299,100.357
505.2583,100.159
507.1868,100.083
509.1153,100.11
511.0437,100.182
512.9722,100.233
514.9007,100.226
516.8292,100.162
518.7576,100.07
520.6861,99.9877
522.6146,99.9458
524.5430,99.9594
526.4715,100.028
528.4000,100.135
530.3284,100.254
532.2569,100.35
534.1854,100.4
536.1138,100.396
538.0423,100.353
539.9708,100.294
541.8992,100.24
543.8277,100.203
545.7562,100.185
547.6846,100.186
549.6131,100.208
551.5416,100.251
553.4700,100.31
555.3985,100.367
557.3270,100.395
559.2554,100.371
561.1839,100.29
563.1124,100.16
565.0408,100.004
566.9693,99.8468
568.8978,99.7032
570.8262,99.5792
572.7547,99.4735
574.6832,99.3829
576.6116,99.3056
578.5401,99.242
580.4686,99.1939
582.3970,99.1626
584.3255,99.1467
586.2540,99.1407
588.1824,99.134
590.1109,99.1135
592.0394,99.0693
593.9678,99.0016
595.8963,98.9253
597.8248,98.8663
599.7532,98.8505
601.6817,98.8895
603.6102,98.9728
605.5386,99.0701
607.4671,99.1447
