TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.5979
401.1211,92.8886
403.0496,94.1962
404.9781,95.293
406.9065,96.0499
408.8350,96.4254
410.7635,96.4462
412.6919,96.2
414.6204,95.8307
416.5489,95.5127
418.4773,95.3862
420.4058,95.4793
422.3343,95.7016
424.2627,95.9278
426.1912,96.0834
428.1197,96.165
430.0481,96.2134
431.9766,96.2753
433.9051,96.3731
435.8335,96.4945
437.7620,96.6068
439.6905,96.6835
441.6189,96.719
443.5474,96.7191
445.4759,96.6798
447.4043,96.5771
449.3328,96.3827
451.2613,96.0943
453.1897,95.7615
455.1182,95.4861
457.0467,95.3851
458.9751,95.5234
460.9036,95.8678
462.8321,96.307
464.7605,96.7213
466.6890,97.0396
468.6175,97.2558
470.5459,97.4094
472.4744,97.5483
474.4029,97.6964
476.3313,97.845
478.2598,97.9721
480.1883,98.0651
482.1167,98.1303
484.0452,98.1855
485.9737,98.2449
487.9021,98.3079
489.8306,98.3574
491.7591,98.3692
493.6875,98.3245
495.6160,98.2207
497.5445,98.0759
499.4729,97.9262
501.4014,97.8131
503.3299,97.7629
505.2583,97.7701
507.1868,97.7961
509.1153,97.7886
511.0437,97.7107
512.9722,97.5614
514.9007,97.3775
516.8292,97.216
518.7576,97.1243
520.6861,97.1174
522.6146,97.1749
524.5430,97.2592
526.4715,97.3379
528.4000,97.3974
530.3284,97.4408
532.2569,97.4765
534.1854,97.5089
536.1138,97.5354
538.0423,97.55
539.9708,97.5504
541.8992,97.5411
543.8277,97.5332
545.7562,97.5406
547.6846,97.575
549.6131,97.6419
551.5416,97.7388
553.4700,97.8549
555.3985,97.9736
557.3270,98.0764
559.2554,98.1475
561.1839,98.178
563.1124,98.1681
565.0408,98.1247
566.9693,98.0579
568.8978,97.9767
570.8262,97.8888
572.7547,97.8022
574.6832,97.7273
576.6116,97.6764
578.5401,97.6585
580.4686,97.6728
582.3970,97.7055
584.3255,97.7351
586.2540,97.7431
588.1824,97.7244
590.1109,97.6901
592.0394,97.6602
