TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.399
401.1211,95.1099
403.0496,95.9529
404.9781,96.667
406.9065,97.1066
408.8350,97.2396
410.7635,97.1058
412.6919,96.7822
414.6204,96.3665
416.5489,95.9733
418.4773,95.715
420.4058,95.6559
422.3343,95.7771
424.2627,95.999
426.1912,96.2366
428.1197,96.4352
430.0481,96.574
431.9766,96.6548
433.9051,96.6881
435.8335,96.6837
437.7620,96.6502
439.6905,96.5995
441.6189,96.5494
443.5474,96.5136
445.4759,96.4852
447.4043,96.4296
449.3328,96.3015
451.2613,96.0779
453.1897,95.7886
455.1182,95.5241
457.0467,95.4023
458.9751,95.5003
460.9036,95.7985
462.8321,96.1932
464.7605,96.5656
466.6890,96.8461
468.6175,97.0358
470.5459,97.1854
472.4744,97.3487
474.4029,97.541
476.3313,97.7317
478.2598,97.8749
480.1883,97.9454
482.1167,97.9532
484.0452,97.9329
485.9737,97.9198
487.9021,97.9292
489.8306,97.9503
491.7591,97.9574
493.6875,97.9268
495.6160,97.8506
497.5445,97.7411
499.4729,97.626
501.4014,97.5361
503.3299,97.4898
505.2583,97.4809
507.1868,97.4794
509.1153,97.4475
511.0437,97.3611
512.9722,97.2248
514.9007,97.0715
516.8292,96.9472
518.7576,96.8873
520.6861,96.8998
522.6146,96.9646
524.5430,97.0496
526.4715,97.1291
528.4000,97.1931
530.3284,97.2439
532.2569,97.2877
534.1854,97.3269
536.1138,97.359
538.0423,97.3796
539.9708,97.3871
541.8992,97.3853
543.8277,97.3833
545.7562,97.3938
547.6846,97.4299
549.6131,97.5004
551.5416,97.6056
553.4700,97.7343
555.3985,97.8655
557.3270,97.9744
559.2554,98.0417
561.1839,98.0593
563.1124,98.0313
565.0408,97.9695
566.9693,97.8866
568.8978,97.7917
570.8262,97.6907
572.7547,97.5899
574.6832,97.4987
576.6116,97.4297
578.5401,97.3925
580.4686,97.3881
582.3970,97.4053
584.3255,97.426
586.2540,97.4336
588.1824,97.4221
590.1109,97.398
592.0394,97.3749
