TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.1004
401.1211,92.9424
403.0496,93.8559
404.9781,94.6088
406.9065,95.0799
408.8350,95.234
410.7635,95.0871
412.6919,94.695
414.6204,94.1607
416.5489,93.6371
418.4773,93.287
420.4058,93.1984
422.3343,93.3336
424.2627,93.5759
426.1912,93.8182
428.1197,94.0086
430.0481,94.1434
431.9766,94.2398
433.9051,94.3115
435.8335,94.3614
437.7620,94.391
439.6905,94.4154
441.6189,94.4628
443.5474,94.5511
445.4759,94.6594
447.4043,94.7248
449.3328,94.6761
451.2613,94.4829
453.1897,94.1902
455.1182,93.9178
457.0467,93.8118
458.9751,93.9602
460.9036,94.3337
462.8321,94.8091
464.7605,95.2531
466.6890,95.593
468.6175,95.8347
470.5459,96.0343
472.4744,96.247
474.4029,96.486
476.3313,96.719
478.2598,96.8999
480.1883,97.002
482.1167,97.0308
484.0452,97.0155
485.9737,96.9904
487.9021,96.9786
489.8306,96.9841
491.7591,96.9929
493.6875,96.9808
495.6160,96.9255
497.5445,96.8183
499.4729,96.6728
501.4014,96.5223
503.3299,96.4042
505.2583,96.336
507.1868,96.3028
509.1153,96.2649
511.0437,96.1838
512.9722,96.0469
514.9007,95.8767
516.8292,95.7188
518.7576,95.6157
520.6861,95.5842
522.6146,95.61
524.5430,95.6635
526.4715,95.7195
528.4000,95.7688
530.3284,95.8149
532.2569,95.8625
534.1854,95.9092
536.1138,95.9443
538.0423,95.9559
539.9708,95.9391
541.8992,95.9004
543.8277,95.8566
545.7562,95.8289
547.6846,95.8356
549.6131,95.8861
551.5416,95.9778
553.4700,96.097
555.3985,96.2214
557.3270,96.326
559.2554,96.3897
561.1839,96.4011
563.1124,96.362
565.0408,96.2845
566.9693,96.1843
568.8978,96.0739
570.8262,95.9588
572.7547,95.8407
574.6832,95.7238
576.6116,95.6189
578.5401,95.5398
580.4686,95.4949
582.3970,95.479
584.3255,95.4733
586.2540,95.456
588.1824,95.4146
590.1109,95.3528
592.0394,95.2861
593.9678,95.2305
