TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.7067
401.1211,97.2264
403.0496,97.8548
404.9781,98.4187
406.9065,98.8151
408.8350,99.0007
410.7635,98.9676
412.6919,98.7349
414.6204,98.3594
416.5489,97.9481
418.4773,97.6405
420.4058,97.5405
422.3343,97.653
424.2627,97.8951
426.1912,98.1618
428.1197,98.3766
430.0481,98.5038
431.9766,98.5418
433.9051,98.512
435.8335,98.4464
437.7620,98.3771
439.6905,98.3274
441.6189,98.3059
443.5474,98.3017
445.4759,98.2819
447.4043,98.2019
449.3328,98.0266
451.2613,97.7578
453.1897,97.451
455.1182,97.2102
457.0467,97.1468
458.9751,97.3118
460.9036,97.6546
462.8321,98.0529
464.7605,98.3898
466.6890,98.614
468.6175,98.7504
470.5459,98.8686
472.4744,99.0275
474.4029,99.2336
476.3313,99.4418
478.2598,99.5963
480.1883,99.6696
482.1167,99.6758
484.0452,99.6538
485.9737,99.6407
487.9021,99.6499
489.8306,99.6683
491.7591,99.6682
493.6875,99.6256
495.6160,99.5327
497.5445,99.4008
499.4729,99.257
501.4014,99.1333
503.3299,99.0522
505.2583,99.0143
507.1868,98.9968
509.1153,98.9654
511.0437,98.8939
512.9722,98.7787
514.9007,98.6421
516.8292,98.521
518.7576,98.4479
520.6861,98.4352
522.6146,98.473
524.5430,98.5397
526.4715,98.6158
528.4000,98.6909
530.3284,98.7614
532.2569,98.8245
534.1854,98.8745
536.1138,98.904
538.0423,98.909
539.9708,98.8923
541.8992,98.8638
543.8277,98.8379
545.7562,98.8297
547.6846,98.8517
549.6131,98.9116
551.5416,99.0089
553.4700,99.1332
555.3985,99.2636
557.3270,99.3739
559.2554,99.4409
561.1839,99.4525
563.1124,99.411
565.0408,99.3298
566.9693,99.2256
568.8978,99.1116
570.8262,98.9955
572.7547,98.8824
574.6832,98.7798
576.6116,98.6982
578.5401,98.6472
580.4686,98.6284
582.3970,98.6315
584.3255,98.6377
586.2540,98.6296
588.1824,98.6003
590.1109,98.557
592.0394,98.5155
