TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.69
401.1211,95.2729
403.0496,95.99
404.9781,96.658
406.9065,97.1488
408.8350,97.3941
410.7635,97.3739
412.6919,97.1127
414.6204,96.6868
416.5489,96.2272
418.4773,95.8875
420.4058,95.7688
422.3343,95.8629
424.2627,96.0779
426.1912,96.3127
428.1197,96.5031
430.0481,96.6272
431.9766,96.69
433.9051,96.7074
435.8335,96.6968
437.7620,96.6749
439.6905,96.6606
441.6189,96.6741
443.5474,96.7279
445.4759,96.8127
447.4043,96.8964
449.3328,96.9409
451.2613,96.9281
453.1897,96.8786
455.1182,96.8488
457.0467,96.9023
458.9751,97.0643
460.9036,97.2971
462.8321,97.5226
464.7605,97.6757
466.6890,97.7433
468.6175,97.7687
470.5459,97.8233
472.4744,97.9588
474.4029,98.1717
476.3313,98.4072
478.2598,98.599
480.1883,98.7075
482.1167,98.7336
484.0452,98.7076
485.9737,98.6674
487.9021,98.6384
489.8306,98.6244
491.7591,98.6111
493.6875,98.5779
495.6160,98.5102
497.5445,98.4091
499.4729,98.2949
501.4014,98.1995
503.3299,98.1498
505.2583,98.1495
507.1868,98.1722
509.1153,98.1754
511.0437,98.1251
512.9722,98.0173
514.9007,97.8826
516.8292,97.7708
518.7576,97.7249
520.6861,97.7591
522.6146,97.8559
524.5430,97.9804
526.4715,98.1008
528.4000,98.1987
530.3284,98.2686
532.2569,98.3107
534.1854,98.3258
536.1138,98.3151
538.0423,98.2827
539.9708,98.2375
541.8992,98.1921
543.8277,98.1605
545.7562,98.1556
547.6846,98.1875
549.6131,98.261
551.5416,98.373
553.4700,98.5103
555.3985,98.6504
557.3270,98.7675
559.2554,98.8406
561.1839,98.8603
563.1124,98.8309
565.0408,98.7655
566.9693,98.6793
568.8978,98.5837
570.8262,98.4855
572.7547,98.3895
574.6832,98.3025
576.6116,98.234
578.5401,98.1926
580.4686,98.1793
582.3970,98.1847
584.3255,98.1911
586.2540,98.1821
588.1824,98.1511
590.1109,98.105
592.0394,98.0591
