TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,104.764
401.1211,103.912
403.0496,103.253
404.9781,102.797
406.9065,102.523
408.8350,102.371
410.7635,102.249
412.6919,102.052
414.6204,101.705
416.5489,101.216
418.4773,100.687
420.4058,100.264
422.3343,100.039
424.2627,100.008
426.1912,100.097
428.1197,100.222
430.0481,100.312
431.9766,100.316
433.9051,100.207
435.8335,99.9885
437.7620,99.7009
439.6905,99.4078
441.6189,99.1656
443.5474,98.9883
445.4759,98.8334
447.4043,98.6253
449.3328,98.3058
451.2613,97.8784
453.1897,97.4195
455.1182,97.0488
457.0467,96.8663
458.9751,96.8867
460.9036,97.0271
462.8321,97.1685
464.7605,97.2374
466.6890,97.2443
468.6175,97.2619
470.5459,97.3669
472.4744,97.581
474.4029,97.8498
476.3313,98.0763
478.2598,98.1781
480.1883,98.1236
482.1167,97.9349
484.0452,97.6695
485.9737,97.3992
487.9021,97.1887
489.8306,97.0783
491.7591,97.0713
493.6875,97.1331
495.6160,97.2028
497.5445,97.218
499.4729,97.1436
501.4014,96.9916
503.3299,96.8165
505.2583,96.6861
507.1868,96.6421
509.1153,96.6794
511.0437,96.7525
512.9722,96.8042
514.9007,96.7954
516.8292,96.7231
518.7576,96.6177
520.6861,96.5225
522.6146,96.4695
524.5430,96.4657
526.4715,96.4959
528.4000,96.5375
530.3284,96.574
532.2569,96.6014
534.1854,96.6248
536.1138,96.6497
538.0423,96.6758
539.9708,96.697
541.8992,96.7079
543.8277,96.7102
545.7562,96.7145
547.6846,96.7343
549.6131,96.7757
551.5416,96.8307
553.4700,96.878
555.3985,96.8932
557.3270,96.8604
559.2554,96.7793
561.1839,96.6638
563.1124,96.5346
565.0408,96.4108
566.9693,96.3039
568.8978,96.2173
570.8262,96.1483
572.7547,96.0914
574.6832,96.0419
576.6116,95.9983
578.5401,95.9625
580.4686,95.938
582.3970,95.9265
584.3255,95.9249
586.2540,95.9253
588.1824,95.9184
590.1109,95.8979
592.0394,95.8639
593.9678,95.8236
595.8963,95.7888
