TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.2541
401.1211,93.135
403.0496,94.0668
404.9781,94.8657
406.9065,95.4442
408.8350,95.77
410.7635,95.8302
412.6919,95.6306
414.6204,95.2264
416.5489,94.7524
418.4773,94.4002
420.4058,94.3195
422.3343,94.5216
424.2627,94.8942
426.1912,95.2971
428.1197,95.6338
430.0481,95.8651
431.9766,95.9938
433.9051,96.0436
435.8335,96.0463
437.7620,96.037
439.6905,96.054
441.6189,96.1323
443.5474,96.2838
445.4759,96.4787
447.4043,96.6492
449.3328,96.723
451.2613,96.6678
453.1897,96.5205
455.1182,96.3812
457.0467,96.366
458.9751,96.5317
460.9036,96.8301
462.8321,97.1405
464.7605,97.3519
466.6890,97.4282
468.6175,97.4202
470.5459,97.4274
472.4744,97.5304
474.4029,97.7373
476.3313,97.9853
478.2598,98.1911
480.1883,98.3049
482.1167,98.3299
484.0452,98.308
485.9737,98.2883
487.9021,98.2996
489.8306,98.3387
491.7591,98.3778
493.6875,98.3823
495.6160,98.3295
497.5445,98.221
499.4729,98.085
501.4014,97.9651
503.3299,97.8977
505.2583,97.8895
507.1868,97.9115
509.1153,97.9165
511.0437,97.8684
512.9722,97.765
514.9007,97.6388
516.8292,97.5384
518.7576,97.5005
520.6861,97.5317
522.6146,97.6108
524.5430,97.7081
526.4715,97.8031
528.4000,97.8895
530.3284,97.9667
532.2569,98.0308
534.1854,98.0721
536.1138,98.0807
538.0423,98.0549
539.9708,98.0051
541.8992,97.9508
543.8277,97.9138
545.7562,97.9116
547.6846,97.9535
549.6131,98.0409
551.5416,98.1664
553.4700,98.315
555.3985,98.4649
557.3270,98.5909
559.2554,98.6717
561.1839,98.6959
563.1124,98.6652
565.0408,98.5924
566.9693,98.4942
568.8978,98.385
570.8262,98.2729
572.7547,98.1628
574.6832,98.061
576.6116,97.9776
578.5401,97.9236
580.4686,97.9031
582.3970,97.9081
584.3255,97.92
586.2540,97.9193
588.1824,97.8969
590.1109,97.8592
592.0394,97.8228
