TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.2415
401.1211,99.3782
403.0496,99.6809
404.9781,100.018
406.9065,100.288
408.8350,100.421
410.7635,100.379
412.6919,100.15
414.6204,99.7681
416.5489,99.3258
418.4773,98.9559
420.4058,98.7675
422.3343,98.7822
424.2627,98.9384
426.1912,99.1499
428.1197,99.3496
430.0481,99.4988
431.9766,99.5798
433.9051,99.5893
435.8335,99.539
437.7620,99.4569
439.6905,99.3819
441.6189,99.347
443.5474,99.3554
445.4759,99.3671
447.4043,99.3113
449.3328,99.1231
451.2613,98.7869
453.1897,98.3636
455.1182,97.9855
457.0467,97.8062
458.9751,97.9107
460.9036,98.2528
462.8321,98.6812
464.7605,99.0354
466.6890,99.2313
468.6175,99.2909
470.5459,99.3125
472.4744,99.4004
474.4029,99.5931
476.3313,99.8426
478.2598,100.057
480.1883,100.165
482.1167,100.147
484.0452,100.04
485.9737,99.9044
487.9021,99.794
489.8306,99.7312
491.7591,99.7066
493.6875,99.6914
495.6160,99.6552
497.5445,99.5806
499.4729,99.4702
501.4014,99.3455
503.3299,99.2351
505.2583,99.1579
507.1868,99.1115
509.1153,99.074
511.0437,99.0201
512.9722,98.9378
514.9007,98.8367
516.8292,98.7415
518.7576,98.6768
520.6861,98.6526
522.6146,98.6623
524.5430,98.6923
526.4715,98.734
528.4000,98.7876
530.3284,98.8566
532.2569,98.9382
534.1854,99.0201
536.1138,99.0844
538.0423,99.1171
539.9708,99.1161
541.8992,99.0923
543.8277,99.0653
545.7562,99.0546
547.6846,99.0734
549.6131,99.1248
551.5416,99.2022
553.4700,99.2917
555.3985,99.3756
557.3270,99.4373
559.2554,99.4652
561.1839,99.4557
563.1124,99.4124
565.0408,99.3436
566.9693,99.2582
568.8978,99.1635
570.8262,99.0653
572.7547,98.9704
574.6832,98.8873
576.6116,98.8254
578.5401,98.7898
580.4686,98.7777
582.3970,98.7775
584.3255,98.7743
586.2540,98.7578
588.1824,98.7276
590.1109,98.693
592.0394,98.666
593.9678,98.6546
