TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,97.6378
401.1211,98.3879
403.0496,99.1516
404.9781,99.7599
406.9065,100.108
408.8350,100.166
410.7635,99.9675
412.6919,99.5994
414.6204,99.183
416.5489,98.8444
418.4773,98.6701
420.4058,98.6657
422.3343,98.7648
424.2627,98.8858
426.1912,98.9792
428.1197,99.0346
430.0481,99.0632
431.9766,99.0803
433.9051,99.0947
435.8335,99.1056
437.7620,99.1065
439.6905,99.0915
441.6189,99.0575
443.5474,99.0015
445.4759,98.9168
447.4043,98.7912
449.3328,98.6144
451.2613,98.3891
453.1897,98.1442
455.1182,97.9391
457.0467,97.8487
458.9751,97.9245
460.9036,98.1589
462.8321,98.4868
464.7605,98.8235
466.6890,99.1058
468.6175,99.3129
470.5459,99.4627
472.4744,99.5904
474.4029,99.7208
476.3313,99.8544
478.2598,99.9765
480.1883,100.077
482.1167,100.162
484.0452,100.246
485.9737,100.34
487.9021,100.431
489.8306,100.493
491.7591,100.497
493.6875,100.434
495.6160,100.322
497.5445,100.194
499.4729,100.087
501.4014,100.025
503.3299,100.004
505.2583,100.004
507.1868,99.9955
509.1153,99.957
511.0437,99.8831
512.9722,99.7842
514.9007,99.6816
516.8292,99.5982
518.7576,99.5495
520.6861,99.5384
522.6146,99.5553
524.5430,99.5849
526.4715,99.6136
528.4000,99.635
530.3284,99.6494
532.2569,99.6611
534.1854,99.6736
536.1138,99.6872
538.0423,99.6993
539.9708,99.7066
541.8992,99.7084
543.8277,99.708
545.7562,99.7129
547.6846,99.7322
549.6131,99.7743
551.5416,99.8431
553.4700,99.9358
555.3985,100.042
557.3270,100.144
559.2554,100.223
561.1839,100.264
563.1124,100.26
565.0408,100.216
566.9693,100.145
568.8978,100.061
570.8262,99.9798
572.7547,99.911
574.6832,99.8628
576.6116,99.8402
578.5401,99.8439
580.4686,99.8681
582.3970,99.9006
584.3255,99.9275
586.2540,99.9397
588.1824,99.9382
590.1109,99.9333
592.0394,99.9387
593.9678,99.9626
595.8963,100.003
