TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,93.811
401.1211,94.5679
403.0496,95.4255
404.9781,96.1897
406.9065,96.7354
408.8350,97.0111
410.7635,97.0248
412.6919,96.8333
414.6204,96.5377
416.5489,96.2695
418.4773,96.15
420.4058,96.2294
422.3343,96.4625
424.2627,96.7549
426.1912,97.0268
428.1197,97.2392
430.0481,97.3841
431.9766,97.4669
433.9051,97.4942
435.8335,97.4721
437.7620,97.4133
439.6905,97.3425
441.6189,97.2905
443.5474,97.2745
445.4759,97.2773
447.4043,97.2477
449.3328,97.1289
451.2613,96.899
453.1897,96.6009
455.1182,96.3421
457.0467,96.251
458.9751,96.3998
460.9036,96.7507
462.8321,97.1794
464.7605,97.5558
466.6890,97.8131
468.6175,97.9669
470.5459,98.0872
472.4744,98.243
474.4029,98.4534
476.3313,98.6802
478.2598,98.8641
480.1883,98.9679
482.1167,98.9959
484.0452,98.9849
485.9737,98.9792
487.9021,99.0052
489.8306,99.0603
491.7591,99.1181
493.6875,99.145
495.6160,99.1182
497.5445,99.0373
499.4729,98.9257
501.4014,98.8211
503.3299,98.7556
505.2583,98.7362
507.1868,98.7397
509.1153,98.7271
511.0437,98.6683
512.9722,98.5611
514.9007,98.4338
516.8292,98.3294
518.7576,98.2818
520.6861,98.2977
522.6146,98.3578
524.5430,98.4323
526.4715,98.4996
528.4000,98.5536
530.3284,98.5997
532.2569,98.6441
534.1854,98.6869
536.1138,98.7214
538.0423,98.7397
539.9708,98.7385
541.8992,98.7225
543.8277,98.7038
545.7562,98.6988
547.6846,98.7223
549.6131,98.783
551.5416,98.879
553.4700,98.9975
555.3985,99.1175
557.3270,99.2159
559.2554,99.2751
561.1839,99.288
563.1124,99.2591
565.0408,99.2009
566.9693,99.1272
568.8978,99.0475
570.8262,98.9657
572.7547,98.8823
574.6832,98.8002
576.6116,98.7269
578.5401,98.6723
580.4686,98.643
582.3970,98.6362
584.3255,98.6403
586.2540,98.6408
588.1824,98.6287
590.1109,98.6059
592.0394,98.582
