TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,101.552
401.1211,101.908
403.0496,102.371
404.9781,102.801
406.9065,103.123
408.8350,103.296
410.7635,103.289
412.6919,103.073
414.6204,102.651
416.5489,102.096
418.4773,101.554
420.4058,101.181
422.3343,101.047
424.2627,101.115
426.1912,101.293
428.1197,101.492
430.0481,101.648
431.9766,101.726
433.9051,101.719
435.8335,101.649
437.7620,101.566
439.6905,101.533
441.6189,101.593
443.5474,101.745
445.4759,101.933
447.4043,102.075
449.3328,102.104
451.2613,102.014
453.1897,101.866
455.1182,101.759
457.0467,101.785
458.9751,101.958
460.9036,102.204
462.8321,102.407
464.7605,102.489
466.6890,102.454
468.6175,102.381
470.5459,102.376
472.4744,102.502
474.4029,102.741
476.3313,103.006
478.2598,103.2
480.1883,103.27
482.1167,103.217
484.0452,103.088
485.9737,102.943
487.9021,102.835
489.8306,102.789
491.7591,102.799
493.6875,102.832
495.6160,102.842
497.5445,102.795
499.4729,102.687
501.4014,102.544
503.3299,102.416
505.2583,102.339
507.1868,102.317
509.1153,102.319
511.0437,102.304
512.9722,102.245
514.9007,102.147
516.8292,102.038
518.7576,101.956
520.6861,101.931
522.6146,101.969
524.5430,102.06
526.4715,102.186
528.4000,102.32
530.3284,102.439
532.2569,102.522
534.1854,102.56
536.1138,102.557
538.0423,102.525
539.9708,102.48
541.8992,102.437
543.8277,102.408
545.7562,102.407
547.6846,102.451
549.6131,102.554
551.5416,102.721
553.4700,102.934
555.3985,103.158
557.3270,103.347
559.2554,103.466
561.1839,103.499
563.1124,103.454
565.0408,103.347
566.9693,103.2
568.8978,103.025
570.8262,102.833
572.7547,102.636
574.6832,102.45
576.6116,102.296
578.5401,102.192
580.4686,102.141
582.3970,102.131
584.3255,102.143
586.2540,102.156
588.1824,102.161
590.1109,102.16
592.0394,102.16
593.9678,102.167
595.8963,102.182
597.8248,102.206
599.7532,102.24
601.6817,102.287
603.6102,102.339
605.5386,102.379
607.4671,102.382
609.3956,102.328
611.3240,102.218
613.2525,102.078
615.1810,101.948
617.1094,101.87
619.0379,101.864
620.9664,101.919
622.8948,102.002
624.8233,102.071
626.7518,102.093
628.6802,102.056
630.6087,101.964
632.5372,101.832
634.4656,101.682
636.3941,101.526
638.3226,101.369
640.2510,101.209
642.1795,101.041
644.1080,100.868
646.0364,100.697
647.9649,100.546
649.8934,100.441
651.8218,100.406
653.7503,100.451
655.6788,100.552
657.6072,100.651
659.5357,100.674
661.4642,100.55
663.3926,100.245
665.3211,99.7953
667.2496,99.3336
669.1780,99.0482
671.1065,99.044
673.0350,99.2573
674.9634,99.5309
676.8919,99.7342
678.8204,99.8139
680.7488,99.7879
682.6773,99.7153
684.6058,99.6571
686.5342,99.6439
688.4627,99.6688
690.3912,99.7036
692.3196,99.7162
694.2481,99.6825
696.1766,99.5931
698.1050,99.4542
700.0335,99.2707
701.9620,99.0052
703.8904,98.5356
705.8189,97.6523
707.7474,96.1356
709.6758,93.8968
711.6043,91.1082
713.5328,88.2318
715.4612,85.8964
717.3897,84.6531
719.3182,84.7204
721.2466,85.8803
723.1751,87.62
725.1036,89.4308
727.0320,91.0548
728.9605,92.5244
730.8890,94.0114
732.8174,95.6255
734.7459,97.303
736.6744,98.8453
738.6028,100.054
740.5313,100.85
742.4598,101.3
744.3882,101.548
746.3167,101.72
748.2452,101.878
750.1736,102.025
752.1021,102.147
754.0306,102.241
755.9590,102.32
757.8875,102.396
759.8160,102.47
761.7444,102.531
763.6729,102.572
765.6014,102.594
767.5298,102.606
769.4583,102.617
771.3868,102.629
773.3152,102.642
775.2437,102.656
777.1722,102.668
779.1006,102.68
781.0291,102.69
782.9576,102.696
784.8860,102.695
786.8145,102.685
788.7430,102.665
790.6714,102.633
792.5999,102.59
794.5284,102.542
796.4568,102.499
798.3853,102.473
800.3138,102.472
802.2422,102.503
804.1707,102.565
806.0992,102.649
808.0276,102.747
809.9561,102.85
811.8846,102.951
813.8130,103.049
815.7415,103.146
817.6700,103.245
819.5984,103.348
821.5269,103.453
823.4554,103.556
825.3839,103.651
827.3123,103.736
829.2408,103.807
831.1693,103.865
833.0977,103.91
835.0262,103.943
