TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,76.5925
400.1569,77.3558
401.1211,77.8847
402.0854,78.1979
403.0496,78.3787
404.0138,78.5044
404.9781,78.6224
405.9423,78.7499
406.9065,78.8859
407.8708,79.0252
408.8350,79.167
409.7992,79.3109
410.7635,79.4444
411.7277,79.5322
412.6919,79.5215
413.6562,79.3596
414.6204,79.0153
415.5846,78.4974
416.5489,77.8825
417.5131,77.3425
418.4773,77.102
419.4416,77.2677
420.4058,77.7028
421.3700,78.1587
422.3343,78.4746
423.2985,78.6244
424.2627,78.6652
425.2270,78.677
426.1912,78.7181
427.1554,78.8027
428.1197,78.905
429.0839,78.9841
430.0481,79.0084
431.0124,78.9721
431.9766,78.8989
432.9408,78.834
433.9051,78.8283
434.8693,78.916
435.8335,79.0969
436.7978,79.3303
437.7620,79.551
438.7262,79.6988
439.6905,79.744
440.6547,79.6976
441.6189,79.6061
442.5832,79.5332
443.5474,79.5327
444.5116,79.6213
445.4759,79.7719
446.4401,79.931
447.4043,80.0503
448.3686,80.1105
449.3328,80.1276
450.2970,80.1385
451.2613,80.1718
452.2255,80.2231
453.1897,80.2525
454.1540,80.2093
455.1182,80.0705
456.0824,79.8691
457.0467,79.6936
458.0109,79.6423
458.9751,79.7563
459.9394,79.9888
460.9036,80.2455
461.8678,80.4475
462.8321,80.5634
463.7963,80.6012
464.7605,80.5828
465.7248,80.5203
466.6890,80.4094
467.6532,80.242
468.6175,80.0262
469.5817,79.7986
470.5459,79.6196
471.5102,79.5505
472.4744,79.6204
473.4386,79.8072
474.4029,80.0525
475.3671,80.2965
476.3313,80.5028
477.2956,80.6584
478.2598,80.7595
479.2240,80.8013
480.1883,80.7796
481.1525,80.7005
482.1167,80.5913
483.0810,80.4976
484.0452,80.4655
485.0094,80.5147
485.9737,80.6232
486.9379,80.7382
487.9021,80.8047
488.8664,80.794
489.8306,80.7154
490.7948,80.6108
491.7591,80.5335
492.7233,80.52
493.6875,80.5695
494.6518,80.6451
495.6160,80.6944
496.5802,80.6757
