TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.705
400.1569,87.6053
401.1211,87.4044
402.0854,87.1472
403.0496,86.8617
404.0138,86.5724
404.9781,86.3155
405.9423,86.1389
406.9065,86.0825
407.8708,86.1536
408.8350,86.3159
409.7992,86.499
410.7635,86.6226
411.7277,86.6283
412.6919,86.5046
413.6562,86.2876
414.6204,86.0366
415.5846,85.8096
416.5489,85.6495
417.5131,85.5726
418.4773,85.549
419.4416,85.5042
420.4058,85.3737
421.3700,85.153
422.3343,84.8845
423.2985,84.6228
424.2627,84.4171
425.2270,84.3008
426.1912,84.2804
427.1554,84.3326
428.1197,84.4159
429.0839,84.4909
430.0481,84.5362
431.0124,84.5522
431.9766,84.5549
432.9408,84.5638
433.9051,84.5941
434.8693,84.6559
435.8335,84.7597
436.7978,84.9183
437.7620,85.1407
438.7262,85.421
439.6905,85.731
440.6547,86.022
441.6189,86.241
442.5832,86.3558
443.5474,86.3778
444.5116,86.3593
445.4759,86.3611
446.4401,86.4163
447.4043,86.519
448.3686,86.6387
449.3328,86.7445
450.2970,86.8221
451.2613,86.8776
452.2255,86.9276
453.1897,86.9843
454.1540,87.0465
455.1182,87.1009
456.0824,87.1303
457.0467,87.1257
458.0109,87.0951
458.9751,87.0603
459.9394,87.0413
460.9036,87.0422
461.8678,87.05
462.8321,87.0429
463.7963,87.0014
464.7605,86.9171
465.7248,86.798
466.6890,86.6668
467.6532,86.5534
468.6175,86.4864
469.5817,86.4871
470.5459,86.5643
471.5102,86.7066
472.4744,86.8788
473.4386,87.0328
474.4029,87.1317
475.3671,87.1675
476.3313,87.1606
477.2956,87.1444
478.2598,87.1488
479.2240,87.1886
480.1883,87.2611
481.1525,87.3513
482.1167,87.441
483.0810,87.515
484.0452,87.5627
485.0094,87.5774
485.9737,87.557
486.9379,87.5065
487.9021,87.4395
488.8664,87.376
489.8306,87.3352
490.7948,87.3263
491.7591,87.3419
492.7233,87.3593
493.6875,87.3525
494.6518,87.3059
495.6160,87.2206
496.5802,87.1107
