TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.7791
400.1569,94.9167
401.1211,96.1319
402.0854,97.2337
403.0496,98.1323
404.0138,98.8019
404.9781,99.2502
405.9423,99.5021
406.9065,99.5896
407.8708,99.5475
408.8350,99.4172
409.7992,99.2542
410.7635,99.1235
411.7277,99.071
412.6919,99.0861
413.6562,99.0909
414.6204,98.9691
415.5846,98.6174
416.5489,98.0061
417.5131,97.2513
418.4773,96.6346
419.4416,96.4435
420.4058,96.7239
421.3700,97.2742
422.3343,97.8592
423.2985,98.3447
424.2627,98.6956
425.2270,98.9291
426.1912,99.077
427.1554,99.1664
428.1197,99.2163
429.0839,99.241
430.0481,99.2512
431.0124,99.2517
431.9766,99.2423
432.9408,99.2263
433.9051,99.223
434.8693,99.2673
435.8335,99.3899
436.7978,99.5854
437.7620,99.7967
438.7262,99.9345
439.6905,99.9214
440.6547,99.7344
441.6189,99.4237
442.5832,99.097
443.5474,98.8708
444.5116,98.814
445.4759,98.9214
446.4401,99.1313
447.4043,99.3659
448.3686,99.5619
449.3328,99.6824
450.2970,99.7138
451.2613,99.6551
452.2255,99.5083
453.1897,99.2738
454.1540,98.9554
455.1182,98.5754
456.0824,98.193
457.0467,97.9066
458.0109,97.8191
458.9751,97.9762
459.9394,98.3327
460.9036,98.7858
461.8678,99.237
462.8321,99.6295
463.7963,99.9487
464.7605,100.2
465.7248,100.383
466.6890,100.479
467.6532,100.457
468.6175,100.303
469.5817,100.042
470.5459,99.7526
471.5102,99.5463
472.4744,99.5141
473.4386,99.6736
474.4029,99.9602
475.3671,100.273
476.3313,100.531
477.2956,100.702
478.2598,100.793
479.2240,100.821
480.1883,100.802
481.1525,100.747
482.1167,100.67
483.0810,100.602
484.0452,100.581
485.0094,100.625
485.9737,100.722
486.9379,100.828
487.9021,100.897
488.8664,100.91
489.8306,100.876
490.7948,100.833
491.7591,100.816
492.7233,100.844
493.6875,100.907
494.6518,100.98
495.6160,101.033
496.5802,101.042
497.5445,100.998
498.5087,100.9
499.4729,100.764
