TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.2557
400.1569,94.3807
401.1211,95.4801
402.0854,96.4316
403.0496,97.2236
404.0138,97.8816
404.9781,98.4187
405.9423,98.8194
406.9065,99.0544
407.8708,99.1138
408.8350,99.0324
409.7992,98.8872
410.7635,98.7632
411.7277,98.703
412.6919,98.6726
413.6562,98.5746
414.6204,98.2996
415.5846,97.7836
416.5489,97.0624
417.5131,96.3187
418.4773,95.8521
419.4416,95.8807
420.4058,96.3396
421.3700,96.966
422.3343,97.5341
423.2985,97.9472
424.2627,98.1991
425.2270,98.3172
426.1912,98.3338
427.1554,98.2826
428.1197,98.2042
429.0839,98.1451
430.0481,98.1454
431.0124,98.2214
431.9766,98.3598
432.9408,98.5307
433.9051,98.7105
434.8693,98.8935
435.8335,99.079
436.7978,99.2469
437.7620,99.349
438.7262,99.3294
439.6905,99.1597
440.6547,98.8652
441.6189,98.525
442.5832,98.2439
443.5474,98.1069
444.5116,98.1429
445.4759,98.3198
446.4401,98.57
447.4043,98.8198
448.3686,99.0068
449.3328,99.0879
450.2970,99.0438
451.2613,98.8812
452.2255,98.6265
453.1897,98.3132
454.1540,97.9721
455.1182,97.6348
456.0824,97.3467
457.0467,97.1725
458.0109,97.1736
458.9751,97.3661
459.9394,97.7018
460.9036,98.0971
461.8678,98.4806
462.8321,98.8189
463.7963,99.1119
464.7605,99.3704
465.7248,99.5933
466.6890,99.7571
467.6532,99.828
468.6175,99.7875
469.5817,99.6554
470.5459,99.4965
471.5102,99.4002
472.4744,99.4386
473.4386,99.6233
474.4029,99.9016
475.3671,100.194
476.3313,100.437
477.2956,100.601
478.2598,100.684
479.2240,100.69
480.1883,100.626
481.1525,100.503
482.1167,100.352
483.0810,100.222
484.0452,100.168
485.0094,100.214
485.9737,100.335
486.9379,100.467
487.9021,100.545
488.8664,100.537
489.8306,100.463
490.7948,100.374
491.7591,100.33
492.7233,100.365
493.6875,100.472
494.6518,100.617
495.6160,100.753
496.5802,100.839
497.5445,100.847
498.5087,100.765
