TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.1258
400.1569,87.0726
401.1211,86.8029
402.0854,86.4374
403.0496,86.0937
404.0138,85.8445
404.9781,85.7045
405.9423,85.6373
406.9065,85.5873
407.8708,85.5215
408.8350,85.4519
409.7992,85.4171
410.7635,85.4402
411.7277,85.4971
412.6919,85.5256
413.6562,85.47
414.6204,85.316
415.5846,85.0939
416.5489,84.8584
417.5131,84.6595
418.4773,84.5089
419.4416,84.3676
420.4058,84.1917
421.3700,83.9859
422.3343,83.7956
423.2985,83.6662
424.2627,83.6152
425.2270,83.622
426.1912,83.6377
427.1554,83.6118
428.1197,83.5202
429.0839,83.3771
430.0481,83.2244
431.0124,83.1108
431.9766,83.0708
432.9408,83.1145
433.9051,83.2305
434.8693,83.3973
435.8335,83.5944
436.7978,83.8086
437.7620,84.0338
438.7262,84.2659
439.6905,84.4972
440.6547,84.7128
441.6189,84.8924
442.5832,85.0188
443.5474,85.0894
444.5116,85.1202
445.4759,85.137
446.4401,85.1613
447.4043,85.2015
448.3686,85.2537
449.3328,85.307
450.2970,85.3493
451.2613,85.3735
452.2255,85.3815
453.1897,85.3856
454.1540,85.4057
455.1182,85.4605
456.0824,85.5539
457.0467,85.6631
458.0109,85.7405
458.9751,85.7397
459.9394,85.6488
460.9036,85.4973
461.8678,85.3347
462.8321,85.204
463.7963,85.1274
464.7605,85.1031
465.7248,85.1123
466.6890,85.1329
467.6532,85.1532
468.6175,85.1759
469.5817,85.2125
470.5459,85.2714
471.5102,85.3478
472.4744,85.4227
473.4386,85.4721
474.4029,85.4838
475.3671,85.4655
476.3313,85.4411
477.2956,85.439
478.2598,85.4801
479.2240,85.5686
480.1883,85.6895
481.1525,85.8147
482.1167,85.9149
483.0810,85.9708
484.0452,85.9796
485.0094,85.9523
485.9737,85.9049
486.9379,85.8505
487.9021,85.796
488.8664,85.7453
489.8306,85.7023
490.7948,85.6709
491.7591,85.6519
492.7233,85.6397
493.6875,85.6237
494.6518,85.594
495.6160,85.547
496.5802,85.4866
