TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,98.0262
400.1569,98.0529
401.1211,98.1193
402.0854,98.1836
403.0496,98.2418
404.0138,98.3045
404.9781,98.3722
405.9423,98.4207
406.9065,98.41
407.8708,98.3127
408.8350,98.1419
409.7992,97.957
410.7635,97.838
411.7277,97.8397
412.6919,97.9556
413.6562,98.1224
414.6204,98.2577
415.5846,98.2954
416.5489,98.2055
417.5131,98.0114
418.4773,97.7992
419.4416,97.6736
420.4058,97.6675
421.3700,97.7258
422.3343,97.7743
423.2985,97.7713
424.2627,97.7179
425.2270,97.6479
426.1912,97.6072
427.1554,97.6264
428.1197,97.7018
429.0839,97.797
430.0481,97.864
431.0124,97.8722
431.9766,97.8279
432.9408,97.7722
433.9051,97.7558
434.8693,97.8073
435.8335,97.9179
436.7978,98.0531
437.7620,98.1808
438.7262,98.2893
439.6905,98.3801
440.6547,98.4471
441.6189,98.4653
442.5832,98.4052
443.5474,98.2688
444.5116,98.1116
445.4759,98.0224
446.4401,98.0689
447.4043,98.2547
448.3686,98.5146
449.3328,98.7452
450.2970,98.8535
451.2613,98.7989
452.2255,98.6082
453.1897,98.3555
454.1540,98.1247
455.1182,97.9799
456.0824,97.952
457.0467,98.0357
458.0109,98.1924
458.9751,98.3666
459.9394,98.514
460.9036,98.6198
461.8678,98.6948
462.8321,98.7583
463.7963,98.8236
464.7605,98.8901
465.7248,98.9447
466.6890,98.9694
467.6532,98.9514
468.6175,98.8897
469.5817,98.7976
470.5459,98.7021
471.5102,98.6393
472.4744,98.6408
473.4386,98.7157
474.4029,98.8412
475.3671,98.9723
476.3313,99.0623
477.2956,99.0812
478.2598,99.0244
479.2240,98.9117
480.1883,98.7773
481.1525,98.6544
482.1167,98.5631
483.0810,98.5045
484.0452,98.4656
485.0094,98.4268
485.9737,98.3712
486.9379,98.2905
487.9021,98.1862
488.8664,98.0685
489.8306,97.9536
490.7948,97.8579
491.7591,97.7906
492.7233,97.7468
493.6875,97.7093
494.6518,97.6575
495.6160,97.5786
496.5802,97.4726
