TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.8123
400.1569,97.1208
401.1211,97.3534
402.0854,97.5033
403.0496,97.5846
404.0138,97.6158
404.9781,97.6215
405.9423,97.633
406.9065,97.6731
407.8708,97.7318
408.8350,97.7596
409.7992,97.6915
410.7635,97.4967
411.7277,97.2168
412.6919,96.9538
413.6562,96.8096
414.6204,96.8302
415.5846,96.9906
416.5489,97.2105
417.5131,97.3856
418.4773,97.4483
419.4416,97.4305
420.4058,97.4308
421.3700,97.5054
422.3343,97.6271
423.2985,97.7283
424.2627,97.7523
425.2270,97.6864
426.1912,97.5678
427.1554,97.4611
428.1197,97.4202
429.0839,97.4619
430.0481,97.563
431.0124,97.6757
431.9766,97.7527
432.9408,97.7719
433.9051,97.7492
434.8693,97.7314
435.8335,97.7696
436.7978,97.886
437.7620,98.0554
438.7262,98.216
439.6905,98.3021
440.6547,98.2767
441.6189,98.1489
442.5832,97.9688
443.5474,97.7986
444.5116,97.6799
445.4759,97.6198
446.4401,97.6063
447.4043,97.6299
448.3686,97.6917
449.3328,97.7925
450.2970,97.9188
451.2613,98.0398
452.2255,98.1213
453.1897,98.1456
454.1540,98.1211
455.1182,98.0757
456.0824,98.0406
457.0467,98.0335
458.0109,98.0501
458.9751,98.0703
459.9394,98.0746
460.9036,98.0585
461.8678,98.0334
462.8321,98.0182
463.7963,98.0303
464.7605,98.077
465.7248,98.1487
466.6890,98.2209
467.6532,98.2642
468.6175,98.2574
469.5817,98.195
470.5459,98.0875
471.5102,97.9558
472.4744,97.8233
473.4386,97.7086
474.4029,97.624
475.3671,97.5781
476.3313,97.5781
477.2956,97.6277
478.2598,97.7214
479.2240,97.8416
480.1883,97.9624
481.1525,98.0593
482.1167,98.1197
483.0810,98.1469
484.0452,98.1543
485.0094,98.1539
485.9737,98.1466
486.9379,98.122
487.9021,98.069
488.8664,97.9879
489.8306,97.8964
490.7948,97.8247
491.7591,97.7989
492.7233,97.8235
493.6875,97.8754
494.6518,97.917
495.6160,97.9189
496.5802,97.8755
