TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,99.2475
400.1569,99.2629
401.1211,99.4761
402.0854,99.7317
403.0496,99.8919
404.0138,99.8794
404.9781,99.6973
405.9423,99.4253
406.9065,99.1807
407.8708,99.0578
408.8350,99.0853
409.7992,99.2282
410.7635,99.4206
411.7277,99.604
412.6919,99.7504
413.6562,99.8605
414.6204,99.9449
415.5846,100.006
416.5489,100.032
417.5131,100.005
418.4773,99.9272
419.4416,99.8368
420.4058,99.7821
421.3700,99.7772
422.3343,99.7985
423.2985,99.8075
424.2627,99.7715
425.2270,99.6771
426.1912,99.5371
427.1554,99.387
428.1197,99.2687
429.0839,99.2148
430.0481,99.2387
431.0124,99.3333
431.9766,99.4749
432.9408,99.6306
433.9051,99.7662
434.8693,99.8528
435.8335,99.8744
436.7978,99.8351
437.7620,99.7617
438.7262,99.6962
439.6905,99.6804
440.6547,99.7384
441.6189,99.8641
442.5832,100.019
443.5474,100.15
444.5116,100.214
445.4759,100.206
446.4401,100.154
447.4043,100.098
448.3686,100.066
449.3328,100.064
450.2970,100.083
451.2613,100.106
452.2255,100.119
453.1897,100.121
454.1540,100.115
455.1182,100.108
456.0824,100.108
457.0467,100.118
458.0109,100.137
458.9751,100.161
459.9394,100.186
460.9036,100.211
461.8678,100.241
462.8321,100.278
463.7963,100.321
464.7605,100.361
465.7248,100.377
466.6890,100.354
467.6532,100.286
468.6175,100.187
469.5817,100.085
470.5459,100.014
471.5102,99.9969
472.4744,100.033
473.4386,100.096
474.4029,100.149
475.3671,100.169
476.3313,100.15
477.2956,100.104
478.2598,100.048
479.2240,99.9968
480.1883,99.9583
481.1525,99.932
482.1167,99.91
483.0810,99.8802
484.0452,99.8316
485.0094,99.7598
485.9737,99.6691
486.9379,99.5718
487.9021,99.4823
488.8664,99.4132
489.8306,99.3718
490.7948,99.3589
491.7591,99.3675
492.7233,99.3842
493.6875,99.393
494.6518,99.3806
495.6160,99.3413
496.5802,99.2791
497.5445,99.2051
498.5087,99.1323
499.4729,99.07
