TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,84.058
401.1211,84.2978
403.0496,84.5351
404.9781,84.8589
406.9065,85.2923
408.8350,85.7879
410.7635,86.2341
412.6919,86.4874
414.6204,86.4428
416.5489,86.1235
418.4773,85.7158
420.4058,85.4757
422.3343,85.5647
424.2627,85.9736
426.1912,86.5815
428.1197,87.2543
430.0481,87.9023
431.9766,88.4945
433.9051,89.0471
435.8335,89.599
437.7620,90.1824
439.6905,90.7968
441.6189,91.4002
443.5474,91.9245
445.4759,92.3131
447.4043,92.5576
449.3328,92.7039
451.2613,92.8242
453.1897,92.9783
455.1182,93.1848
457.0467,93.4147
458.9751,93.6124
460.9036,93.7316
462.8321,93.7637
464.7605,93.7371
466.6890,93.6984
468.6175,93.6882
470.5459,93.72
472.4744,93.7672
474.4029,93.7751
476.3313,93.6968
478.2598,93.5287
480.1883,93.3175
482.1167,93.1353
484.0452,93.0406
485.9737,93.0469
487.9021,93.1196
489.8306,93.2002
491.7591,93.2413
493.6875,93.2296
495.6160,93.1854
497.5445,93.148
499.4729,93.1553
501.4014,93.2262
503.3299,93.3483
505.2583,93.4779
507.1868,93.5573
509.1153,93.5427
511.0437,93.4278
512.9722,93.2495
514.9007,93.0712
516.8292,92.953
518.7576,92.9228
520.6861,92.9657
522.6146,93.0357
524.5430,93.0827
526.4715,93.0746
528.4000,93.0062
530.3284,92.8923
532.2569,92.7539
534.1854,92.607
536.1138,92.4577
538.0423,92.3061
539.9708,92.1529
541.8992,92.006
543.8277,91.8793
545.7562,91.7874
547.6846,91.7375
549.6131,91.7256
551.5416,91.738
553.4700,91.7571
555.3985,91.7655
557.3270,91.7489
559.2554,91.6948
561.1839,91.5916
563.1124,91.4293
565.0408,91.2009
566.9693,90.9046
568.8978,90.546
570.8262,90.1388
572.7547,89.703
574.6832,89.2598
576.6116,88.8239
578.5401,88.3974
580.4686,87.9683
582.3970,87.5157
584.3255,87.0176
586.2540,86.4567
588.1824,85.8181
590.1109,85.0822
592.0394,84.2189
593.9678,83.1903
