TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,81.8517
401.1211,81.8231
403.0496,81.9734
404.9781,82.2594
406.9065,82.603
408.8350,82.9073
410.7635,83.0561
412.6919,82.9363
414.6204,82.5002
416.5489,81.8447
418.4773,81.2201
420.4058,80.9035
422.3343,81.0238
424.2627,81.5126
426.1912,82.1965
428.1197,82.9107
430.0481,83.5544
431.9766,84.0972
433.9051,84.5627
435.8335,85.0043
437.7620,85.4759
439.6905,86.0042
441.6189,86.5702
443.5474,87.11
445.4759,87.5439
447.4043,87.8204
449.3328,87.9451
451.2613,87.975
453.1897,87.9871
455.1182,88.0427
457.0467,88.1601
458.9751,88.3064
460.9036,88.4203
462.8321,88.4525
464.7605,88.3967
466.6890,88.293
468.6175,88.2091
470.5459,88.2049
472.4744,88.2957
474.4029,88.4388
476.3313,88.5635
478.2598,88.6203
480.1883,88.6098
482.1167,88.5724
484.0452,88.5528
485.9737,88.5663
487.9021,88.588
489.8306,88.5688
491.7591,88.4652
493.6875,88.2611
495.6160,87.9721
497.5445,87.6373
499.4729,87.3046
501.4014,87.0139
503.3299,86.7804
505.2583,86.5845
507.1868,86.3787
509.1153,86.1107
511.0437,85.7509
512.9722,85.3064
514.9007,84.816
516.8292,84.3296
518.7576,83.8846
520.6861,83.4924
522.6146,83.1412
524.5430,82.8104
526.4715,82.485
528.4000,82.1612
530.3284,81.8449
532.2569,81.5453
534.1854,81.2706
536.1138,81.0261
538.0423,80.8163
539.9708,80.6481
541.8992,80.533
543.8277,80.4872
545.7562,80.5266
547.6846,80.6605
549.6131,80.8854
551.5416,81.1852
553.4700,81.5361
555.3985,81.916
557.3270,82.3125
559.2554,82.7257
561.1839,83.1634
563.1124,83.632
565.0408,84.1258
566.9693,84.6232
568.8978,85.093
570.8262,85.5095
572.7547,85.8672
574.6832,86.1857
576.6116,86.4995
578.5401,86.8384
580.4686,87.2098
582.3970,87.5939
584.3255,87.9561
586.2540,88.2679
588.1824,88.5244
590.1109,88.7464
592.0394,88.9685
593.9678,89.2203
