TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,88.5605
401.1211,88.4733
403.0496,88.3866
404.9781,88.4527
406.9065,88.7103
408.8350,89.1009
410.7635,89.5014
412.6919,89.768
414.6204,89.7972
416.5489,89.5902
418.4773,89.2745
420.4058,89.0362
422.3343,89.0046
424.2627,89.1975
426.1912,89.5568
428.1197,90.0092
430.0481,90.4997
431.9766,90.999
433.9051,91.4996
435.8335,92.0111
437.7620,92.5466
439.6905,93.1029
441.6189,93.6424
443.5474,94.1003
445.4759,94.4222
447.4043,94.6066
449.3328,94.7117
451.2613,94.8196
453.1897,94.9833
455.1182,95.1941
457.0467,95.3865
458.9751,95.4849
460.9036,95.4618
462.8321,95.3581
464.7605,95.2538
466.6890,95.2199
468.6175,95.2826
470.5459,95.4078
472.4744,95.5127
474.4029,95.5078
476.3313,95.351
478.2598,95.0754
480.1883,94.7734
482.1167,94.5507
484.0452,94.4752
485.9737,94.5456
487.9021,94.6963
489.8306,94.837
491.7591,94.9035
493.6875,94.8867
495.6160,94.8281
497.5445,94.7911
499.4729,94.8263
501.4014,94.9456
503.3299,95.1148
505.2583,95.2682
507.1868,95.34
509.1153,95.2967
511.0437,95.1523
512.9722,94.9592
514.9007,94.7822
516.8292,94.6695
518.7576,94.6341
520.6861,94.6531
522.6146,94.6852
524.5430,94.6912
526.4715,94.6493
528.4000,94.5572
530.3284,94.4265
532.2569,94.2737
534.1854,94.1129
536.1138,93.9524
538.0423,93.797
539.9708,93.6531
541.8992,93.5312
543.8277,93.4444
545.7562,93.4
547.6846,93.3928
549.6131,93.4045
551.5416,93.4115
553.4700,93.396
555.3985,93.3524
557.3270,93.2843
559.2554,93.1951
561.1839,93.0805
563.1124,92.9286
565.0408,92.725
566.9693,92.4617
568.8978,92.1418
570.8262,91.7796
572.7547,91.396
574.6832,91.0101
576.6116,90.6317
578.5401,90.256
580.4686,89.8662
582.3970,89.4393
584.3255,88.9555
586.2540,88.4023
588.1824,87.7712
590.1109,87.0491
592.0394,86.2111
593.9678,85.2219
