TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.6053
401.1211,89.646
403.0496,89.8504
404.9781,90.1968
406.9065,90.6113
408.8350,90.9801
410.7635,91.1582
412.6919,91.0081
414.6204,90.481
416.5489,89.7056
418.4773,88.9855
420.4058,88.6375
422.3343,88.7894
424.2627,89.3367
426.1912,90.0632
428.1197,90.7776
430.0481,91.3763
431.9766,91.8468
433.9051,92.2395
435.8335,92.6263
437.7620,93.0603
439.6905,93.5497
441.6189,94.0561
443.5474,94.5132
445.4759,94.8604
447.4043,95.0744
449.3328,95.1767
451.2613,95.2165
453.1897,95.2446
455.1182,95.2941
457.0467,95.372
458.9751,95.4618
460.9036,95.5359
462.8321,95.574
464.7605,95.5763
466.6890,95.5675
468.6175,95.5872
470.5459,95.6681
472.4744,95.8091
474.4029,95.9671
476.3313,96.0823
478.2598,96.1212
480.1883,96.099
482.1167,96.0678
484.0452,96.0798
485.9737,96.1518
487.9021,96.2507
489.8306,96.3115
491.7591,96.2724
493.6875,96.1063
495.6160,95.833
497.5445,95.5117
499.4729,95.2187
501.4014,95.017
503.3299,94.9253
505.2583,94.9044
507.1868,94.873
509.1153,94.749
511.0437,94.4918
512.9722,94.12
514.9007,93.6978
516.8292,93.3011
518.7576,92.9822
520.6861,92.752
522.6146,92.5869
524.5430,92.4508
526.4715,92.3154
528.4000,92.1679
530.3284,92.009
532.2569,91.8451
534.1854,91.6836
536.1138,91.5315
538.0423,91.396
539.9708,91.2873
541.8992,91.2192
543.8277,91.2082
545.7562,91.2689
547.6846,91.408
549.6131,91.6207
551.5416,91.8913
553.4700,92.1981
555.3985,92.52
557.3270,92.8419
559.2554,93.1568
561.1839,93.4643
563.1124,93.7667
565.0408,94.0632
566.9693,94.3457
568.8978,94.6009
570.8262,94.8177
572.7547,94.998
574.6832,95.1611
576.6116,95.3375
578.5401,95.5536
580.4686,95.8155
582.3970,96.1043
584.3255,96.3855
586.2540,96.6298
588.1824,96.8312
590.1109,97.011
592.0394,97.206
593.9678,97.4479
595.8963,97.7472
