TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,81.4802
401.1211,81.4284
403.0496,81.4476
404.9781,81.5867
406.9065,81.8207
408.8350,82.0553
410.7635,82.1491
412.6919,81.9654
414.6204,81.4552
416.5489,80.7342
418.4773,80.0707
420.4058,79.7385
422.3343,79.8463
424.2627,80.3097
426.1912,80.9589
428.1197,81.6488
430.0481,82.3026
431.9766,82.9051
433.9051,83.4793
435.8335,84.0609
437.7620,84.6756
439.6905,85.3203
441.6189,85.9529
443.5474,86.5015
445.4759,86.8989
447.4043,87.1244
449.3328,87.2183
451.2613,87.2586
453.1897,87.3194
455.1182,87.4354
457.0467,87.5885
458.9751,87.7235
460.9036,87.7876
462.8321,87.7652
464.7605,87.685
466.6890,87.6035
468.6175,87.5779
470.5459,87.6378
472.4744,87.7646
474.4029,87.8973
476.3313,87.9693
478.2598,87.9523
480.1883,87.8712
482.1167,87.7831
484.0452,87.7388
485.9737,87.7484
487.9021,87.774
489.8306,87.7507
491.7591,87.6229
493.6875,87.3722
495.6160,87.0239
497.5445,86.635
499.4729,86.2715
501.4014,85.9818
503.3299,85.7747
505.2583,85.6107
507.1868,85.4184
509.1153,85.1287
511.0437,84.7078
512.9722,84.1715
514.9007,83.5747
516.8292,82.9842
518.7576,82.4495
520.6861,81.9861
522.6146,81.5779
524.5430,81.1949
526.4715,80.8114
528.4000,80.4178
530.3284,80.0209
532.2569,79.6379
534.1854,79.2886
536.1138,78.9885
538.0423,78.7465
539.9708,78.5664
541.8992,78.451
543.8277,78.4061
545.7562,78.4404
547.6846,78.562
549.6131,78.772
551.5416,79.0615
553.4700,79.4124
555.3985,79.8042
557.3270,80.2213
559.2554,80.6584
561.1839,81.1189
563.1124,81.6072
565.0408,82.1181
566.9693,82.631
568.8978,83.1143
570.8262,83.5412
572.7547,83.9058
574.6832,84.2294
576.6116,84.5505
578.5401,84.9027
580.4686,85.2936
582.3970,85.6991
584.3255,86.077
586.2540,86.3927
588.1824,86.6395
590.1109,86.8434
592.0394,87.0465
593.9678,87.284
