TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,82.4894
401.1211,82.3579
403.0496,82.3925
404.9781,82.5603
406.9065,82.7799
408.8350,82.952
410.7635,82.9723
412.6919,82.757
414.6204,82.2946
416.5489,81.7005
418.4773,81.2009
420.4058,81.0101
422.3343,81.1926
424.2627,81.6504
426.1912,82.2241
428.1197,82.791
430.0481,83.3023
431.9766,83.7728
433.9051,84.2481
435.8335,84.7685
437.7620,85.3432
439.6905,85.9437
441.6189,86.5126
443.5474,86.9845
445.4759,87.3149
447.4043,87.502
449.3328,87.5864
451.2613,87.6276
453.1897,87.675
455.1182,87.7487
457.0467,87.8372
458.9751,87.9103
460.9036,87.9427
462.8321,87.9308
464.7605,87.8943
466.6890,87.8667
468.6175,87.8815
470.5459,87.9561
472.4744,88.0775
474.4029,88.2037
476.3313,88.288
478.2598,88.3085
480.1883,88.2795
482.1167,88.2384
484.0452,88.2186
485.9737,88.2261
487.9021,88.2346
489.8306,88.1994
491.7591,88.0814
493.6875,87.8645
495.6160,87.5622
497.5445,87.213
499.4729,86.8693
501.4014,86.5792
503.3299,86.363
505.2583,86.1975
507.1868,86.0209
509.1153,85.7624
511.0437,85.3798
512.9722,84.8812
514.9007,84.3213
516.8292,83.7736
518.7576,83.2961
520.6861,82.9067
522.6146,82.5841
524.5430,82.2885
526.4715,81.9866
528.4000,81.6657
530.3284,81.3335
532.2569,81.0091
534.1854,80.7118
536.1138,80.4553
538.0423,80.2463
539.9708,80.0886
541.8992,79.987
543.8277,79.9506
545.7562,79.9922
547.6846,80.1227
549.6131,80.3447
551.5416,80.6478
553.4700,81.0098
555.3985,81.4048
557.3270,81.8137
559.2554,82.2311
561.1839,82.6638
563.1124,83.1196
565.0408,83.5951
566.9693,84.0697
568.8978,84.5129
570.8262,84.9008
572.7547,85.2319
574.6832,85.5296
576.6116,85.8298
578.5401,86.1595
580.4686,86.5201
582.3970,86.8866
584.3255,87.2227
586.2540,87.503
588.1824,87.7287
590.1109,87.9263
592.0394,88.1339
593.9678,88.3808
