TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,77.0333
401.1211,77.5707
403.0496,78.1263
404.9781,78.7054
406.9065,79.2732
408.8350,79.7689
410.7635,80.12
412.6919,80.2678
414.6204,80.2083
416.5489,80.0279
418.4773,79.8872
420.4058,79.932
422.3343,80.2019
424.2627,80.6286
426.1912,81.1059
428.1197,81.5555
430.0481,81.9492
431.9766,82.3025
433.9051,82.655
435.8335,83.0477
437.7620,83.5007
439.6905,83.9986
441.6189,84.4888
443.5474,84.9005
445.4759,85.1826
447.4043,85.3382
449.3328,85.4243
451.2613,85.5154
453.1897,85.6567
455.1182,85.8344
457.0467,85.9835
458.9751,86.0327
460.9036,85.9605
462.8321,85.8128
464.7605,85.6698
466.6890,85.5981
468.6175,85.616
470.5459,85.685
472.4744,85.729
474.4029,85.6792
476.3313,85.5182
478.2598,85.2923
480.1883,85.0863
482.1167,84.9792
484.0452,85.0059
485.9737,85.1392
487.9021,85.3038
489.8306,85.4143
491.7591,85.418
493.6875,85.3176
495.6160,85.1644
497.5445,85.0326
499.4729,84.9859
501.4014,85.0487
503.3299,85.1922
505.2583,85.3447
507.1868,85.4253
509.1153,85.3845
511.0437,85.2272
512.9722,85.0078
514.9007,84.8015
516.8292,84.6694
518.7576,84.6318
520.6861,84.6649
522.6146,84.7185
524.5430,84.7428
526.4715,84.7089
528.4000,84.6146
530.3284,84.4771
532.2569,84.3207
534.1854,84.1652
536.1138,84.0203
538.0423,83.888
539.9708,83.7689
541.8992,83.6691
543.8277,83.6002
545.7562,83.5727
547.6846,83.5874
549.6131,83.6324
551.5416,83.6875
553.4700,83.7339
555.3985,83.7619
557.3270,83.7701
559.2554,83.7599
561.1839,83.7291
563.1124,83.6695
565.0408,83.5701
566.9693,83.4221
568.8978,83.2232
570.8262,82.98
572.7547,82.7078
574.6832,82.4262
576.6116,82.1527
578.5401,81.8951
580.4686,81.6477
582.3970,81.3924
584.3255,81.1063
586.2540,80.7699
588.1824,80.3711
590.1109,79.9021
592.0394,79.3532
593.9678,78.7089
