TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,83.2974
401.1211,84.5931
403.0496,85.965
404.9781,87.1873
406.9065,88.0997
408.8350,88.6398
410.7635,88.8394
412.6919,88.8039
414.6204,88.6856
416.5489,88.6481
418.4773,88.8142
420.4058,89.2125
422.3343,89.7714
424.2627,90.3747
426.1912,90.928
428.1197,91.3902
430.0481,91.7711
431.9766,92.1112
433.9051,92.4532
435.8335,92.8146
437.7620,93.1789
439.6905,93.5142
441.6189,93.8073
443.5474,94.0816
445.4759,94.3817
447.4043,94.7354
449.3328,95.1253
451.2613,95.4945
453.1897,95.7833
455.1182,95.9723
457.0467,96.1043
458.9751,96.2625
460.9036,96.5106
462.8321,96.8435
464.7605,97.1872
466.6890,97.4466
468.6175,97.5635
470.5459,97.5531
472.4744,97.4982
474.4029,97.4998
476.3313,97.6188
478.2598,97.8521
480.1883,98.1518
482.1167,98.4608
484.0452,98.7382
485.9737,98.9642
487.9021,99.1325
489.8306,99.24
491.7591,99.2848
493.6875,99.2719
495.6160,99.2195
497.5445,99.1593
499.4729,99.1276
501.4014,99.1495
503.3299,99.2254
505.2583,99.3269
507.1868,99.4093
509.1153,99.4331
511.0437,99.3823
512.9722,99.273
514.9007,99.146
516.8292,99.0496
518.7576,99.0192
520.6861,99.0627
522.6146,99.1611
524.5430,99.2805
526.4715,99.3871
528.4000,99.4598
530.3284,99.4938
532.2569,99.4984
534.1854,99.4898
536.1138,99.4827
538.0423,99.4836
539.9708,99.4902
541.8992,99.4961
543.8277,99.4996
545.7562,99.5096
547.6846,99.5449
549.6131,99.6259
551.5416,99.7624
553.4700,99.9454
555.3985,100.147
557.3270,100.331
559.2554,100.466
561.1839,100.535
563.1124,100.543
565.0408,100.505
566.9693,100.442
568.8978,100.367
570.8262,100.285
572.7547,100.2
574.6832,100.116
576.6116,100.042
578.5401,99.9938
580.4686,99.9768
582.3970,99.9847
584.3255,99.9989
586.2540,99.9987
588.1824,99.9754
590.1109,99.9371
592.0394,99.9033
593.9678,99.8891
595.8963,99.8946
