TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,84.1273
401.1211,84.5748
403.0496,85.0452
404.9781,85.5863
406.9065,86.1869
408.8350,86.7767
410.7635,87.2402
412.6919,87.457
414.6204,87.3718
416.5489,87.0663
418.4773,86.7576
420.4058,86.6791
422.3343,86.9299
424.2627,87.4408
426.1912,88.0616
428.1197,88.661
430.0481,89.1743
431.9766,89.6073
433.9051,90.016
435.8335,90.4714
437.7620,91.0198
439.6905,91.6538
441.6189,92.3084
443.5474,92.888
445.4759,93.3163
447.4043,93.5797
449.3328,93.7304
451.2613,93.8495
453.1897,93.9994
455.1182,94.1927
457.0467,94.3905
458.9751,94.5312
460.9036,94.5748
462.8321,94.5284
464.7605,94.4391
466.6890,94.3665
468.6175,94.3543
470.5459,94.4076
472.4744,94.4833
474.4029,94.5098
476.3313,94.4315
478.2598,94.2481
480.1883,94.0175
482.1167,93.825
484.0452,93.738
485.9737,93.7716
487.9021,93.8833
489.8306,94.0003
491.7591,94.0596
493.6875,94.0378
495.6160,93.956
497.5445,93.8655
499.4729,93.8233
501.4014,93.8655
503.3299,93.9868
505.2583,94.1373
507.1868,94.2441
509.1153,94.2482
511.0437,94.135
512.9722,93.9417
514.9007,93.7374
516.8292,93.5895
518.7576,93.5332
520.6861,93.5594
522.6146,93.6265
524.5430,93.6854
526.4715,93.7006
528.4000,93.6591
530.3284,93.5667
532.2569,93.4394
534.1854,93.2935
536.1138,93.1412
538.0423,92.9904
539.9708,92.8476
541.8992,92.7216
543.8277,92.6228
545.7562,92.5593
547.6846,92.5318
549.6131,92.5321
551.5416,92.5462
553.4700,92.5605
555.3985,92.5648
557.3270,92.5519
559.2554,92.513
561.1839,92.4363
563.1124,92.3087
565.0408,92.1197
566.9693,91.8661
568.8978,91.5534
570.8262,91.1959
572.7547,90.8138
574.6832,90.4281
576.6116,90.0539
578.5401,89.6936
580.4686,89.3349
582.3970,88.955
584.3255,88.5295
586.2540,88.0402
588.1824,87.4765
590.1109,86.8286
592.0394,86.0782
593.9678,85.1959
