TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,102.029
401.1211,102.008
403.0496,102.097
404.9781,102.264
406.9065,102.477
408.8350,102.684
410.7635,102.813
412.6919,102.783
414.6204,102.552
416.5489,102.152
418.4773,101.692
420.4058,101.314
422.3343,101.105
424.2627,101.072
426.1912,101.174
428.1197,101.352
430.0481,101.552
431.9766,101.718
433.9051,101.803
435.8335,101.794
437.7620,101.73
439.6905,101.687
441.6189,101.736
443.5474,101.891
445.4759,102.089
447.4043,102.225
449.3328,102.218
451.2613,102.065
453.1897,101.845
455.1182,101.683
457.0467,101.679
458.9751,101.838
460.9036,102.062
462.8321,102.216
464.7605,102.22
466.6890,102.092
468.6175,101.932
470.5459,101.86
472.4744,101.941
474.4029,102.147
476.3313,102.377
478.2598,102.528
480.1883,102.546
482.1167,102.44
484.0452,102.262
485.9737,102.077
487.9021,101.936
489.8306,101.861
491.7591,101.842
493.6875,101.843
495.6160,101.822
497.5445,101.745
499.4729,101.609
501.4014,101.439
503.3299,101.282
505.2583,101.175
507.1868,101.127
509.1153,101.115
511.0437,101.1
512.9722,101.054
514.9007,100.973
516.8292,100.876
518.7576,100.794
520.6861,100.753
522.6146,100.762
524.5430,100.813
526.4715,100.885
528.4000,100.959
530.3284,101.015
532.2569,101.044
534.1854,101.042
536.1138,101.015
538.0423,100.971
539.9708,100.921
541.8992,100.877
543.8277,100.85
545.7562,100.854
547.6846,100.906
549.6131,101.016
551.5416,101.181
553.4700,101.384
555.3985,101.591
557.3270,101.763
559.2554,101.867
561.1839,101.89
563.1124,101.835
565.0408,101.722
566.9693,101.573
568.8978,101.405
570.8262,101.226
572.7547,101.044
574.6832,100.866
576.6116,100.704
578.5401,100.576
580.4686,100.49
582.3970,100.448
584.3255,100.437
586.2540,100.443
588.1824,100.451
590.1109,100.454
592.0394,100.452
593.9678,100.445
595.8963,100.439
597.8248,100.44
599.7532,100.455
601.6817,100.489
603.6102,100.536
605.5386,100.577
607.4671,100.585
609.3956,100.535
611.3240,100.425
613.2525,100.276
615.1810,100.129
617.1094,100.027
619.0379,99.9944
620.9664,100.029
622.8948,100.102
624.8233,100.178
626.7518,100.226
628.6802,100.231
630.6087,100.195
632.5372,100.127
634.4656,100.041
636.3941,99.9441
638.3226,99.836
640.2510,99.7149
642.1795,99.5809
644.1080,99.4408
646.0364,99.3079
647.9649,99.2001
649.8934,99.1359
651.8218,99.1288
653.7503,99.1788
655.6788,99.2635
657.6072,99.3388
659.5357,99.3509
661.4642,99.2526
663.3926,99.0214
665.3211,98.6845
667.2496,98.3402
669.1780,98.1252
671.1065,98.1153
673.0350,98.2629
674.9634,98.453
676.8919,98.5909
678.8204,98.639
680.7488,98.6107
682.6773,98.5476
684.6058,98.4903
686.5342,98.4562
688.4627,98.4368
690.3912,98.4094
692.3196,98.3495
694.2481,98.2394
696.1766,98.0751
698.1050,97.8688
700.0335,97.6322
701.9620,97.3357
703.8904,96.8624
705.8189,96.0032
707.7474,94.5324
709.6758,92.3497
711.6043,89.6148
713.5328,86.7801
715.4612,84.4714
717.3897,83.243
719.3182,83.3188
721.2466,84.4845
723.1751,86.2254
725.1036,88.028
727.0320,89.6302
728.9605,91.0653
730.8890,92.5126
732.8174,94.0914
734.7459,95.7455
736.6744,97.2765
738.6028,98.4797
740.5313,99.2683
742.4598,99.7028
744.3882,99.9264
746.3167,100.071
748.2452,100.205
750.1736,100.332
752.1021,100.438
754.0306,100.516
755.9590,100.576
757.8875,100.633
759.8160,100.689
761.7444,100.744
763.6729,100.791
765.6014,100.829
767.5298,100.862
769.4583,100.891
771.3868,100.916
773.3152,100.937
775.2437,100.955
777.1722,100.975
779.1006,100.999
781.0291,101.03
782.9576,101.067
784.8860,101.106
786.8145,101.143
788.7430,101.173
790.6714,101.192
792.5999,101.197
794.5284,101.193
796.4568,101.189
798.3853,101.195
800.3138,101.219
802.2422,101.263
804.1707,101.325
806.0992,101.399
808.0276,101.48
809.9561,101.566
811.8846,101.654
813.8130,101.746
815.7415,101.842
817.6700,101.939
819.5984,102.037
821.5269,102.132
823.4554,102.221
825.3839,102.302
827.3123,102.373
829.2408,102.433
831.1693,102.482
