TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,101.656
401.1211,101.975
403.0496,102.446
404.9781,102.891
406.9065,103.196
408.8350,103.294
410.7635,103.138
412.6919,102.702
414.6204,102.014
416.5489,101.194
418.4773,100.449
420.4058,99.978
422.3343,99.8532
424.2627,100.009
426.1912,100.321
428.1197,100.677
430.0481,100.998
431.9766,101.229
433.9051,101.335
435.8335,101.307
437.7620,101.174
439.6905,101.006
441.6189,100.884
443.5474,100.858
445.4759,100.915
447.4043,100.99
449.3328,101.008
451.2613,100.941
453.1897,100.831
455.1182,100.771
457.0467,100.843
458.9751,101.048
460.9036,101.297
462.8321,101.468
464.7605,101.493
466.6890,101.404
468.6175,101.319
470.5459,101.369
472.4744,101.62
474.4029,102.022
476.3313,102.445
478.2598,102.76
480.1883,102.903
482.1167,102.89
484.0452,102.783
485.9737,102.657
487.9021,102.561
489.8306,102.511
491.7591,102.488
493.6875,102.455
495.6160,102.378
497.5445,102.243
499.4729,102.066
501.4014,101.892
503.3299,101.772
505.2583,101.732
507.1868,101.758
509.1153,101.797
511.0437,101.794
512.9722,101.72
514.9007,101.59
516.8292,101.449
518.7576,101.348
520.6861,101.315
522.6146,101.347
524.5430,101.414
526.4715,101.481
528.4000,101.525
530.3284,101.538
532.2569,101.527
534.1854,101.504
536.1138,101.478
538.0423,101.457
539.9708,101.44
541.8992,101.424
543.8277,101.414
545.7562,101.425
547.6846,101.481
549.6131,101.609
551.5416,101.816
553.4700,102.083
555.3985,102.36
557.3270,102.59
559.2554,102.723
561.1839,102.744
563.1124,102.666
565.0408,102.525
566.9693,102.354
568.8978,102.177
570.8262,102.001
572.7547,101.828
574.6832,101.665
576.6116,101.526
578.5401,101.428
580.4686,101.376
582.3970,101.36
584.3255,101.36
586.2540,101.356
588.1824,101.338
590.1109,101.313
592.0394,101.292
593.9678,101.287
595.8963,101.297
597.8248,101.318
599.7532,101.347
601.6817,101.384
603.6102,101.424
605.5386,101.455
607.4671,101.453
609.3956,101.401
611.3240,101.294
613.2525,101.151
615.1810,101.015
617.1094,100.924
619.0379,100.901
620.9664,100.933
622.8948,100.985
624.8233,101.014
626.7518,100.986
628.6802,100.892
630.6087,100.74
632.5372,100.55
634.4656,100.342
636.3941,100.127
638.3226,99.9074
640.2510,99.6786
642.1795,99.4405
644.1080,99.2002
646.0364,98.9737
647.9649,98.783
649.8934,98.6546
651.8218,98.612
653.7503,98.6626
655.6788,98.7801
657.6072,98.9019
659.5357,98.9455
661.4642,98.8344
663.3926,98.5285
665.3211,98.062
667.2496,97.5771
669.1780,97.278
671.1065,97.2841
673.0350,97.5332
674.9634,97.8589
676.8919,98.1194
678.8204,98.2534
680.7488,98.2731
682.6773,98.234
684.6058,98.196
686.5342,98.1929
688.4627,98.2257
690.3912,98.274
692.3196,98.3092
694.2481,98.3022
696.1766,98.2324
698.1050,98.0933
700.0335,97.8776
701.9620,97.5304
703.8904,96.8946
705.8189,95.7066
707.7474,93.6908
709.6758,90.7409
711.6043,87.0896
713.5328,83.3523
715.4612,80.3716
717.3897,78.8937
719.3182,79.2197
721.2466,81.0498
723.1751,83.6572
725.1036,86.2935
727.0320,88.5435
728.9605,90.4119
730.8890,92.1437
732.8174,93.952
734.7459,95.8417
736.6744,97.6208
738.6028,99.0535
740.5313,100.019
742.4598,100.567
744.3882,100.852
746.3167,101.03
748.2452,101.186
750.1736,101.334
752.1021,101.457
754.0306,101.546
755.9590,101.609
757.8875,101.656
759.8160,101.687
761.7444,101.696
763.6729,101.679
765.6014,101.646
767.5298,101.612
769.4583,101.595
771.3868,101.603
773.3152,101.639
775.2437,101.697
777.1722,101.774
779.1006,101.863
781.0291,101.959
782.9576,102.056
784.8860,102.152
786.8145,102.242
788.7430,102.324
790.6714,102.394
792.5999,102.45
794.5284,102.491
796.4568,102.523
798.3853,102.554
800.3138,102.593
802.2422,102.643
804.1707,102.704
806.0992,102.772
808.0276,102.839
809.9561,102.899
811.8846,102.953
813.8130,103.005
815.7415,103.061
817.6700,103.125
819.5984,103.197
821.5269,103.271
823.4554,103.339
825.3839,103.397
827.3123,103.443
829.2408,103.48
831.1693,103.512
833.0977,103.541
