TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,101.062
401.1211,101.128
403.0496,101.311
404.9781,101.521
406.9065,101.702
408.8350,101.818
410.7635,101.832
412.6919,101.704
414.6204,101.408
416.5489,100.973
418.4773,100.499
420.4058,100.116
422.3343,99.9043
424.2627,99.858
426.1912,99.9182
428.1197,100.02
430.0481,100.117
431.9766,100.182
433.9051,100.206
435.8335,100.189
437.7620,100.15
439.6905,100.118
441.6189,100.126
443.5474,100.192
445.4759,100.299
447.4043,100.401
449.3328,100.448
451.2613,100.413
453.1897,100.318
455.1182,100.227
457.0467,100.208
458.9751,100.289
460.9036,100.428
462.8321,100.547
464.7605,100.582
466.6890,100.531
468.6175,100.45
470.5459,100.424
472.4744,100.506
474.4029,100.687
476.3313,100.9
478.2598,101.067
480.1883,101.137
482.1167,101.105
484.0452,101.002
485.9737,100.873
487.9021,100.76
489.8306,100.688
491.7591,100.659
493.6875,100.65
495.6160,100.628
497.5445,100.565
499.4729,100.452
501.4014,100.309
503.3299,100.174
505.2583,100.08
507.1868,100.038
509.1153,100.028
511.0437,100.017
512.9722,99.9784
514.9007,99.9073
516.8292,99.8195
518.7576,99.7407
520.6861,99.6921
522.6146,99.6826
524.5430,99.7091
526.4715,99.7612
528.4000,99.8254
530.3284,99.8881
532.2569,99.9369
534.1854,99.9637
536.1138,99.9656
538.0423,99.9453
539.9708,99.9088
541.8992,99.8645
543.8277,99.8245
545.7562,99.8067
547.6846,99.8331
549.6131,99.9231
551.5416,100.083
553.4700,100.296
555.3985,100.525
557.3270,100.722
559.2554,100.847
561.1839,100.881
563.1124,100.829
565.0408,100.715
566.9693,100.563
568.8978,100.392
570.8262,100.213
572.7547,100.034
574.6832,99.866
576.6116,99.7216
578.5401,99.6142
580.4686,99.5498
582.3970,99.5238
584.3255,99.5227
586.2540,99.5311
588.1824,99.5383
590.1109,99.5406
592.0394,99.5395
593.9678,99.5383
595.8963,99.5406
597.8248,99.5515
599.7532,99.5768
601.6817,99.6194
603.6102,99.6723
605.5386,99.7161
607.4671,99.7235
609.3956,99.6731
611.3240,99.5622
613.2525,99.4144
615.1810,99.2721
617.1094,99.1793
619.0379,99.1605
620.9664,99.2098
622.8948,99.2956
624.8233,99.3775
626.7518,99.4241
628.6802,99.4229
630.6087,99.38
632.5372,99.3113
634.4656,99.2317
636.3941,99.147
638.3226,99.0541
640.2510,98.947
642.1795,98.8236
644.1080,98.6906
646.0364,98.5617
647.9649,98.4548
649.8934,98.3886
651.8218,98.3779
653.7503,98.4257
655.6788,98.5128
657.6072,98.5965
659.5357,98.6208
661.4642,98.5334
663.3926,98.3062
665.3211,97.9629
667.2496,97.6031
669.1780,97.3717
671.1065,97.354
673.0350,97.5059
674.9634,97.7085
676.8919,97.8604
678.8204,97.9181
680.7488,97.8931
682.6773,97.8287
684.6058,97.7697
686.5342,97.7375
688.4627,97.7254
690.3912,97.7099
692.3196,97.6653
694.2481,97.5734
696.1766,97.4309
698.1050,97.2494
700.0335,97.0402
701.9620,96.7762
703.8904,96.3516
705.8189,95.5794
707.7474,94.2598
709.6758,92.308
711.6043,89.8721
713.5328,87.3595
715.4612,85.3283
717.3897,84.2674
719.3182,84.3684
721.2466,85.4333
723.1751,87.0015
725.1036,88.6186
727.0320,90.0567
728.9605,91.3497
730.8890,92.658
732.8174,94.0854
734.7459,95.5786
736.6744,96.9599
738.6028,98.0484
740.5313,98.7691
742.4598,99.1775
744.3882,99.3999
746.3167,99.5512
748.2452,99.688
750.1736,99.8144
752.1021,99.917
754.0306,99.9928
755.9590,100.053
757.8875,100.11
759.8160,100.168
761.7444,100.222
763.6729,100.268
765.6014,100.308
767.5298,100.343
769.4583,100.377
771.3868,100.408
773.3152,100.433
775.2437,100.453
777.1722,100.471
779.1006,100.493
781.0291,100.521
782.9576,100.555
784.8860,100.592
786.8145,100.626
788.7430,100.651
790.6714,100.663
792.5999,100.662
794.5284,100.654
796.4568,100.648
798.3853,100.654
800.3138,100.679
802.2422,100.725
804.1707,100.789
806.0992,100.868
808.0276,100.956
809.9561,101.048
811.8846,101.143
813.8130,101.239
815.7415,101.336
817.6700,101.435
819.5984,101.535
