TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,92.3682
400.1569,92.6096
401.1211,92.5377
402.0854,92.3503
403.0496,92.2587
404.0138,92.4174
404.9781,92.8756
405.9423,93.5447
406.9065,94.2199
407.8708,94.6796
408.8350,94.8091
409.7992,94.659
410.7635,94.3973
411.7277,94.1925
412.6919,94.107
413.6562,94.0787
414.6204,93.9873
415.5846,93.7455
416.5489,93.3664
417.5131,92.9974
418.4773,92.8674
419.4416,93.1016
420.4058,93.5828
421.3700,94.0754
422.3343,94.4235
423.2985,94.5948
424.2627,94.6259
425.2270,94.5718
426.1912,94.4811
427.1554,94.3912
428.1197,94.3301
429.0839,94.3156
430.0481,94.3475
431.0124,94.402
431.9766,94.4409
432.9408,94.4382
433.9051,94.407
434.8693,94.4001
435.8335,94.4734
436.7978,94.6356
437.7620,94.8255
438.7262,94.9393
439.6905,94.8905
440.6547,94.6623
441.6189,94.3273
442.5832,94.0212
443.5474,93.8779
444.5116,93.9604
445.4759,94.2311
446.4401,94.5802
447.4043,94.8797
448.3686,95.0318
449.3328,94.9963
450.2970,94.8009
451.2613,94.5302
452.2255,94.2926
453.1897,94.1773
454.1540,94.2222
455.1182,94.4021
456.0824,94.6365
457.0467,94.8159
458.0109,94.8536
458.9751,94.7398
459.9394,94.5481
460.9036,94.3837
461.8678,94.3259
462.8321,94.4022
463.7963,94.588
464.7605,94.8163
465.7248,95.0022
466.6890,95.08
467.6532,95.034
468.6175,94.9025
469.5817,94.7562
470.5459,94.6689
471.5102,94.6891
472.4744,94.8208
473.4386,95.024
474.4029,95.2394
475.3671,95.4204
476.3313,95.5496
477.2956,95.6368
478.2598,95.7056
479.2240,95.7789
480.1883,95.8644
481.1525,95.9485
482.1167,96.0021
483.0810,95.9991
484.0452,95.9374
485.0094,95.8484
485.9737,95.7822
486.9379,95.7777
487.9021,95.8419
488.8664,95.9488
489.8306,96.0554
490.7948,96.1231
491.7591,96.1354
492.7233,96.1015
493.6875,96.0448
494.6518,95.9861
495.6160,95.9333
496.5802,95.8845
