TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,91.5675
400.1569,91.9675
401.1211,92.1736
402.0854,92.261
403.0496,92.3429
404.0138,92.5205
404.9781,92.8408
405.9423,93.2638
406.9065,93.6679
407.8708,93.9137
408.8350,93.9334
409.7992,93.7787
410.7635,93.5872
411.7277,93.4883
412.6919,93.5146
413.6562,93.5863
414.6204,93.5726
415.5846,93.3733
416.5489,92.9835
417.5131,92.5347
418.4773,92.2634
419.4416,92.34
420.4058,92.7034
421.3700,93.1463
422.3343,93.5118
423.2985,93.7563
424.2627,93.9033
425.2270,93.9888
426.1912,94.0322
427.1554,94.037
428.1197,94.0055
429.0839,93.9493
430.0481,93.8842
431.0124,93.819
431.9766,93.7518
432.9408,93.6821
433.9051,93.6289
434.8693,93.6328
435.8335,93.7293
436.7978,93.9102
437.7620,94.107
438.7262,94.218
439.6905,94.1629
440.6547,93.9321
441.6189,93.6042
442.5832,93.3202
443.5474,93.2182
444.5116,93.3594
445.4759,93.6966
446.4401,94.102
447.4043,94.4287
448.3686,94.5674
449.3328,94.4825
450.2970,94.2225
451.2613,93.8994
452.2255,93.6402
453.1897,93.5343
454.1540,93.6025
455.1182,93.7982
456.0824,94.0295
457.0467,94.195
458.0109,94.2313
458.9751,94.1489
459.9394,94.0215
460.9036,93.9359
461.8678,93.9499
462.8321,94.0772
463.7963,94.2875
464.7605,94.5127
465.7248,94.6671
466.6890,94.6833
467.6532,94.5474
468.6175,94.3069
469.5817,94.0522
470.5459,93.8835
471.5102,93.8751
472.4744,94.0416
473.4386,94.3301
474.4029,94.6493
475.3671,94.9174
476.3313,95.0933
477.2956,95.1788
478.2598,95.2042
479.2240,95.2085
480.1883,95.2201
481.1525,95.245
482.1167,95.268
483.0810,95.2683
484.0452,95.2393
485.0094,95.1977
485.9737,95.1734
486.9379,95.1865
487.9021,95.2328
488.8664,95.2869
489.8306,95.3183
490.7948,95.3098
491.7591,95.2676
492.7233,95.2153
493.6875,95.176
494.6518,95.1565
495.6160,95.1455
496.5802,95.1235
