TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.1435
400.1569,90.9718
401.1211,91.6449
402.0854,92.1209
403.0496,92.4705
404.0138,92.7991
404.9781,93.1817
405.9423,93.615
406.9065,94.0084
407.8708,94.2376
408.8350,94.2299
409.7992,94.0189
410.7635,93.7228
411.7277,93.4597
412.6919,93.2621
413.6562,93.0568
414.6204,92.722
415.5846,92.1721
416.5489,91.4355
417.5131,90.7101
418.4773,90.3139
419.4416,90.4455
420.4058,90.977
421.3700,91.6005
422.3343,92.1031
423.2985,92.4403
424.2627,92.6625
425.2270,92.8312
426.1912,92.9759
427.1554,93.0916
428.1197,93.1638
429.0839,93.1902
430.0481,93.1802
431.0124,93.1411
431.9766,93.0699
432.9408,92.9636
433.9051,92.8401
434.8693,92.7452
435.8335,92.7294
436.7978,92.8051
437.7620,92.922
438.7262,92.9878
439.6905,92.9203
440.6547,92.6987
441.6189,92.3854
442.5832,92.1036
443.5474,91.9772
444.5116,92.0647
445.4759,92.331
446.4401,92.6727
447.4043,92.9705
448.3686,93.134
449.3328,93.1276
450.2970,92.9767
451.2613,92.7536
452.2255,92.5438
453.1897,92.4088
454.1540,92.3647
455.1182,92.3846
456.0824,92.4195
457.0467,92.4277
458.0109,92.4006
458.9751,92.3665
459.9394,92.3666
460.9036,92.4257
461.8678,92.5427
462.8321,92.6969
463.7963,92.8556
464.7605,92.9786
465.7248,93.0269
466.6890,92.9764
467.6532,92.8306
468.6175,92.6241
469.5817,92.4149
470.5459,92.2722
471.5102,92.2539
472.4744,92.3801
473.4386,92.6173
474.4029,92.8937
475.3671,93.1376
476.3313,93.3068
477.2956,93.3954
478.2598,93.4221
479.2240,93.4136
480.1883,93.3899
481.1525,93.358
482.1167,93.3179
483.0810,93.2728
484.0452,93.2375
485.0094,93.2327
485.9737,93.2707
486.9379,93.3437
487.9021,93.4257
488.8664,93.4856
489.8306,93.5032
490.7948,93.4793
491.7591,93.4353
492.7233,93.4007
493.6875,93.3946
494.6518,93.4134
495.6160,93.4325
496.5802,93.4194
