TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,85.7711
400.1569,86.4747
401.1211,87.3023
402.0854,88.0383
403.0496,88.5665
404.0138,88.8721
404.9781,89.0174
405.9423,89.1001
406.9065,89.201
407.8708,89.3481
408.8350,89.5206
409.7992,89.6822
410.7635,89.8089
411.7277,89.8862
412.6919,89.8862
413.6562,89.7522
414.6204,89.4097
415.5846,88.8019
416.5489,87.946
417.5131,87.0087
418.4773,86.3133
419.4416,86.1348
420.4058,86.4381
421.3700,86.9476
422.3343,87.4247
423.2985,87.7846
424.2627,88.0513
425.2270,88.2817
426.1912,88.5138
427.1554,88.7492
428.1197,88.9647
429.0839,89.1321
430.0481,89.2284
431.0124,89.2393
431.9766,89.165
432.9408,89.0343
433.9051,88.914
434.8693,88.8959
435.8335,89.054
436.7978,89.3961
437.7620,89.8466
438.7262,90.2807
439.6905,90.585
440.6547,90.7062
441.6189,90.6698
442.5832,90.565
443.5474,90.4999
444.5116,90.547
445.4759,90.7136
446.4401,90.9553
447.4043,91.2129
448.3686,91.4435
449.3328,91.6317
450.2970,91.782
451.2613,91.9023
452.2255,91.9887
453.1897,92.0233
454.1540,91.9871
455.1182,91.8818
456.0824,91.7467
457.0467,91.6575
458.0109,91.6912
458.9751,91.8735
459.9394,92.1574
460.9036,92.4583
461.8678,92.7067
462.8321,92.8731
463.7963,92.9639
464.7605,93.0014
465.7248,93.0022
466.6890,92.9629
467.6532,92.865
468.6175,92.6936
469.5817,92.462
470.5459,92.2237
471.5102,92.0623
472.4744,92.051
473.4386,92.2061
474.4029,92.4736
475.3671,92.7647
476.3313,93.0044
477.2956,93.1575
478.2598,93.2249
479.2240,93.224
480.1883,93.1719
481.1525,93.0801
482.1167,92.9641
483.0810,92.8535
484.0452,92.7882
485.0094,92.7966
485.9737,92.8715
486.9379,92.968
487.9021,93.0281
488.8664,93.012
489.8306,92.9189
490.7948,92.7865
491.7591,92.671
492.7233,92.6168
493.6875,92.6331
494.6518,92.6916
495.6160,92.7434
496.5802,92.7414
497.5445,92.6577
