TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,89.9682
400.1569,91.1366
401.1211,92.2898
402.0854,93.1562
403.0496,93.6673
404.0138,93.8845
404.9781,93.9214
405.9423,93.8821
406.9065,93.8211
407.8708,93.7444
408.8350,93.6477
409.7992,93.5556
410.7635,93.5184
411.7277,93.5639
412.6919,93.6474
413.6562,93.654
414.6204,93.4533
415.5846,92.9646
416.5489,92.2154
417.5131,91.3899
418.4773,90.7969
419.4416,90.6604
420.4058,90.9092
421.3700,91.2804
422.3343,91.5737
423.2985,91.7397
424.2627,91.8249
425.2270,91.8937
426.1912,91.9791
427.1554,92.0706
428.1197,92.1356
429.0839,92.1478
430.0481,92.1007
431.0124,92.0056
431.9766,91.8855
432.9408,91.7715
433.9051,91.7026
434.8693,91.7161
435.8335,91.8275
436.7978,92.0114
437.7620,92.2029
438.7262,92.3263
439.6905,92.3324
440.6547,92.2243
441.6189,92.0625
442.5832,91.9439
443.5474,91.9592
444.5116,92.1457
445.4759,92.4675
446.4401,92.8369
447.4043,93.1574
448.3686,93.3635
449.3328,93.4387
450.2970,93.411
451.2613,93.3278
452.2255,93.2244
453.1897,93.1069
454.1540,92.9602
455.1182,92.7752
456.0824,92.5768
457.0467,92.4323
458.0109,92.4234
458.9751,92.5926
459.9394,92.9109
460.9036,93.2986
461.8678,93.6705
462.8321,93.9656
463.7963,94.1527
464.7605,94.2274
465.7248,94.206
466.6890,94.1144
467.6532,93.9769
468.6175,93.8109
469.5817,93.6363
470.5459,93.4895
471.5102,93.4262
472.4744,93.499
473.4386,93.7198
474.4029,94.044
475.3671,94.3935
476.3313,94.6984
477.2956,94.9221
478.2598,95.0604
479.2240,95.1267
480.1883,95.1363
481.1525,95.1031
482.1167,95.046
483.0810,94.9945
484.0452,94.98
485.0094,95.0159
485.9737,95.0832
486.9379,95.1404
487.9021,95.1509
488.8664,95.1084
489.8306,95.0427
490.7948,95.0038
491.7591,95.0356
492.7233,95.1512
493.6875,95.3261
494.6518,95.5082
495.6160,95.6383
496.5802,95.668
