TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,95.9788
400.1569,96.1294
401.1211,96.1231
402.0854,96.0719
403.0496,96.1096
404.0138,96.3426
404.9781,96.8049
405.9423,97.4184
406.9065,98.0028
407.8708,98.3598
408.8350,98.3893
409.7992,98.1506
410.7635,97.8204
411.7277,97.5744
412.6919,97.4729
413.6562,97.4388
414.6204,97.33
415.5846,97.039
416.5489,96.5687
417.5131,96.0731
418.4773,95.8095
419.4416,95.9405
420.4058,96.3686
421.3700,96.8519
422.3343,97.2191
423.2985,97.4253
424.2627,97.498
425.2270,97.4831
426.1912,97.4214
427.1554,97.3469
428.1197,97.2893
429.0839,97.2714
430.0481,97.298
431.0124,97.3499
431.9766,97.3939
432.9408,97.4077
433.9051,97.4012
434.8693,97.4107
435.8335,97.4652
436.7978,97.5505
437.7620,97.6056
438.7262,97.5582
439.6905,97.3741
440.6547,97.0864
441.6189,96.7897
442.5832,96.5997
443.5474,96.5967
444.5116,96.7836
445.4759,97.0873
446.4401,97.3969
447.4043,97.6086
448.3686,97.6577
449.3328,97.5344
450.2970,97.2886
451.2613,97.0136
452.2255,96.8099
453.1897,96.7442
454.1540,96.8249
455.1182,97.0039
456.0824,97.196
457.0467,97.3127
458.0109,97.3032
458.9751,97.1847
459.9394,97.0284
460.9036,96.9123
461.8678,96.8865
462.8321,96.9622
463.7963,97.1146
464.7605,97.2874
465.7248,97.4088
466.6890,97.4216
467.6532,97.3129
468.6175,97.123
469.5817,96.931
470.5459,96.826
471.5102,96.8736
472.4744,97.0837
473.4386,97.4015
474.4029,97.7361
475.3671,98.0071
476.3313,98.176
477.2956,98.2482
478.2598,98.2579
479.2240,98.2466
480.1883,98.2413
481.1525,98.2424
482.1167,98.2274
483.0810,98.1706
484.0452,98.0678
485.0094,97.9468
485.9737,97.8533
486.9379,97.8227
487.9021,97.8607
488.8664,97.9434
489.8306,98.0336
490.7948,98.0987
491.7591,98.125
492.7233,98.1195
493.6875,98.0998
494.6518,98.0802
495.6160,98.0628
496.5802,98.0378
