TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,84.0308
400.1569,84.7015
401.1211,85.2849
402.0854,85.7007
403.0496,85.9471
404.0138,86.0761
404.9781,86.17
405.9423,86.3122
406.9065,86.5534
407.8708,86.8904
408.8350,87.2708
409.7992,87.6139
410.7635,87.8337
411.7277,87.8591
412.6919,87.6499
413.6562,87.2027
414.6204,86.5466
415.5846,85.7485
416.5489,84.9383
417.5131,84.3299
418.4773,84.1449
419.4416,84.4106
420.4058,84.8864
421.3700,85.2913
422.3343,85.5149
423.2985,85.6052
424.2627,85.6648
425.2270,85.7689
426.1912,85.9279
427.1554,86.0984
428.1197,86.2287
429.0839,86.298
430.0481,86.3238
431.0124,86.3418
431.9766,86.3799
432.9408,86.4497
433.9051,86.5551
434.8693,86.7046
435.8335,86.9082
436.7978,87.159
437.7620,87.4195
438.7262,87.6313
439.6905,87.7435
440.6547,87.743
441.6189,87.6707
442.5832,87.6116
443.5474,87.6574
444.5116,87.8556
445.4759,88.1838
446.4401,88.5662
447.4043,88.9146
448.3686,89.1657
449.3328,89.2968
450.2970,89.3233
451.2613,89.2812
452.2255,89.2051
453.1897,89.1155
454.1540,89.0206
455.1182,88.9308
456.0824,88.8707
457.0467,88.8761
458.0109,88.9717
458.9751,89.1458
459.9394,89.3534
460.9036,89.5469
461.8678,89.7023
462.8321,89.8208
463.7963,89.9131
464.7605,89.9811
465.7248,90.0078
466.6890,89.9631
467.6532,89.8228
468.6175,89.5897
469.5817,89.3071
470.5459,89.0578
471.5102,88.9407
472.4744,89.0244
473.4386,89.3001
474.4029,89.6792
475.3671,90.0411
476.3313,90.2917
477.2956,90.3932
478.2598,90.3626
479.2240,90.2489
480.1883,90.1066
481.1525,89.9762
482.1167,89.8801
483.0810,89.8297
484.0452,89.8298
485.0094,89.8746
485.9737,89.9407
486.9379,89.99
487.9021,89.9846
488.8664,89.9057
489.8306,89.7645
490.7948,89.6002
491.7591,89.4639
492.7233,89.3939
493.6875,89.3972
494.6518,89.4468
495.6160,89.4956
496.5802,89.4957
