TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,89.7602
400.1569,90.7751
401.1211,91.5326
402.0854,92.0287
403.0496,92.3264
404.0138,92.5078
404.9781,92.6475
405.9423,92.796
406.9065,92.9699
407.8708,93.1553
408.8350,93.3231
409.7992,93.4423
410.7635,93.482
411.7277,93.4063
412.6919,93.1725
413.6562,92.7372
414.6204,92.0662
415.5846,91.1495
416.5489,90.0317
417.5131,88.8571
418.4773,87.8629
419.4416,87.2332
420.4058,86.9355
421.3700,86.7828
422.3343,86.6277
423.2985,86.4466
424.2627,86.3039
425.2270,86.2807
426.1912,86.4148
427.1554,86.6798
428.1197,87.0084
429.0839,87.3303
430.0481,87.5912
431.0124,87.7476
431.9766,87.7562
432.9408,87.575
433.9051,87.1782
434.8693,86.5718
435.8335,85.7963
436.7978,84.9123
437.7620,83.9814
438.7262,83.0604
439.6905,82.2134
440.6547,81.5227
441.6189,81.0757
442.5832,80.9193
443.5474,81.0085
444.5116,81.201
445.4759,81.3195
446.4401,81.2405
447.4043,80.947
448.3686,80.5241
449.3328,80.1165
450.2970,79.8708
451.2613,79.8828
452.2255,80.1693
453.1897,80.6789
454.1540,81.33
455.1182,82.0469
456.0824,82.7706
457.0467,83.4426
458.0109,83.9856
458.9751,84.3104
459.9394,84.3556
460.9036,84.128
461.8678,83.7117
462.8321,83.2535
463.7963,82.931
464.7605,82.9007
465.7248,83.2361
466.6890,83.8949
467.6532,84.7477
468.6175,85.6546
469.5817,86.5317
470.5459,87.3738
471.5102,88.2263
472.4744,89.1306
473.4386,90.0784
474.4029,91.0115
475.3671,91.8588
476.3313,92.5728
477.2956,93.1387
478.2598,93.564
479.2240,93.8652
480.1883,94.0631
481.1525,94.1869
482.1167,94.2783
483.0810,94.3855
484.0452,94.5453
485.0094,94.762
485.9737,95.001
486.9379,95.2068
487.9021,95.3329
488.8664,95.3657
489.8306,95.3286
490.7948,95.2705
491.7591,95.2419
492.7233,95.2711
493.6875,95.352
494.6518,95.4495
495.6160,95.5172
496.5802,95.5166
